
Generated transport data: t (600,), x (256,), usol (600, 256), c=40.0
Domain: x in [0.0, 6.283185307179586], t in [0.0, 1.0]
Constraint dimension M_CON = 1200
Fixed damping lambda = 1.0e-04
Residual scaling: (u_t + c*u_x)/sqrt(1+c^2)
Jitter: kind=gaussian, sigma_x=1.0e-03, sigma_t=0.0e+00
Derivative periodic BC: deleted. Constraint blocks: PDE=900, BC=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |        BC |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2
  8460 |  8.348e-08 |  8.345e-09 |  1.147e-09 |  3.36e-05 |  5.12e-05 |  2.22e-05 |  2.57e-03 |  5.27e-03 |  1.35e-05 |  1.0e-04 |  1.86e-11 |  7.50e-04
  8470 |  8.343e-08 |  8.339e-09 |  1.147e-09 |  3.36e-05 |  5.12e-05 |  2.25e-05 |  2.57e-03 |  5.27e-03 |  1.35e-05 |  1.0e-04 |  1.73e-11 |  7.50e-04
  8480 |  8.332e-08 |  8.334e-09 |  1.144e-09 |  3.35e-05 |  5.12e-05 |  2.22e-05 |  2.56e-03 |  5.26e-03 |  1.35e-05 |  1.0e-04 |  1.64e-11 |  7.50e-04
  8490 |  8.328e-08 |  8.328e-09 |  1.143e-09 |  3.35e-05 |  5.11e-05 |  2.22e-05 |  2.56e-03 |  5.79e-03 |  1.48e-05 |  1.0e-04 |  1.67e-11 |  7.50e-04
  8500 |  8.322e-08 |  8.323e-09 |  1.144e-09 |  3.35e-05 |  5.11e-05 |  2.24e-05 |  2.56e-03 |  5.26e-03 |  1.35e-05 |  1.0e-04 |  2.12e-11 |  7.49e-04
  8510 |  8.320e-08 |  8.318e-09 |  1.144e-09 |  3.35e-05 |  5.11e-05 |  2.25e-05 |  2.56e-03 |  5.25e-03 |  1.34e-05 |  1.0e-04 |  1.38e-11 |  7.49e-04
  8520 |  8.312e-08 |  8.313e-09 |  1.141e-09 |  3.35e-05 |  5.11e-05 |  2.21e-05 |  2.55e-03 |  5.25e-03 |  1.34e-05 |  1.0e-04 |  1.86e-11 |  7.49e-04
  8530 |  8.307e-08 |  8.307e-09 |  1.140e-09 |  3.35e-05 |  5.10e-05 |  2.23e-05 |  2.55e-03 |  4.77e-03 |  1.22e-05 |  1.0e-04 |  1.95e-11 |  7.49e-04
  8540 |  8.303e-08 |  8.303e-09 |  1.141e-09 |  3.35e-05 |  5.10e-05 |  2.25e-05 |  2.55e-03 |  4.77e-03 |  1.21e-05 |  1.0e-04 |  1.65e-11 |  7.49e-04
  8550 |  8.296e-08 |  8.297e-09 |  1.137e-09 |  3.34e-05 |  5.10e-05 |  2.21e-05 |  2.55e-03 |  5.24e-03 |  1.34e-05 |  1.0e-04 |  1.59e-11 |  7.49e-04
  8560 |  8.290e-08 |  8.292e-09 |  1.140e-09 |  3.34e-05 |  5.10e-05 |  2.25e-05 |  2.55e-03 |  5.24e-03 |  1.33e-05 |  1.0e-04 |  1.83e-11 |  7.49e-04
  8570 |  8.285e-08 |  8.287e-09 |  1.136e-09 |  3.34e-05 |  5.10e-05 |  2.20e-05 |  2.54e-03 |  5.76e-03 |  1.46e-05 |  1.0e-04 |  1.74e-11 |  7.48e-04
  8580 |  8.283e-08 |  8.281e-09 |  1.136e-09 |  3.34e-05 |  5.09e-05 |  2.22e-05 |  2.54e-03 |  5.23e-03 |  1.33e-05 |  1.0e-04 |  1.30e-11 |  7.48e-04
  8590 |  8.274e-08 |  8.276e-09 |  1.136e-09 |  3.34e-05 |  5.09e-05 |  2.23e-05 |  2.54e-03 |  5.22e-03 |  1.33e-05 |  1.0e-04 |  1.71e-11 |  7.48e-04
  8600 |  8.272e-08 |  8.271e-09 |  1.135e-09 |  3.34e-05 |  5.09e-05 |  2.22e-05 |  2.54e-03 |  5.22e-03 |  1.32e-05 |  1.0e-04 |  1.28e-11 |  7.48e-04
  8610 |  8.265e-08 |  8.266e-09 |  1.134e-09 |  3.34e-05 |  5.09e-05 |  2.22e-05 |  2.53e-03 |  5.74e-03 |  1.45e-05 |  1.0e-04 |  1.82e-11 |  7.48e-04
  8620 |  8.261e-08 |  8.260e-09 |  1.133e-09 |  3.34e-05 |  5.08e-05 |  2.23e-05 |  2.54e-03 |  5.21e-03 |  1.32e-05 |  1.0e-04 |  1.76e-11 |  7.48e-04
  8630 |  8.255e-08 |  8.255e-09 |  1.130e-09 |  3.33e-05 |  5.08e-05 |  2.20e-05 |  2.53e-03 |  5.21e-03 |  1.32e-05 |  1.0e-04 |  1.51e-11 |  7.48e-04
  8640 |  8.247e-08 |  8.251e-09 |  1.130e-09 |  3.33e-05 |  5.08e-05 |  2.22e-05 |  2.52e-03 |  5.21e-03 |  1.31e-05 |  1.0e-04 |  1.92e-11 |  7.48e-04
  8650 |  8.245e-08 |  8.245e-09 |  1.131e-09 |  3.33e-05 |  5.08e-05 |  2.23e-05 |  2.53e-03 |  5.20e-03 |  1.32e-05 |  1.0e-04 |  1.39e-11 |  7.47e-04
  8660 |  8.238e-08 |  8.240e-09 |  1.128e-09 |  3.33e-05 |  5.08e-05 |  2.20e-05 |  2.52e-03 |  5.72e-03 |  1.44e-05 |  1.0e-04 |  1.46e-11 |  7.47e-04
  8670 |  8.237e-08 |  8.235e-09 |  1.126e-09 |  3.33e-05 |  5.07e-05 |  2.19e-05 |  2.52e-03 |  5.72e-03 |  1.44e-05 |  1.0e-04 |  1.49e-11 |  7.47e-04
  8680 |  8.231e-08 |  8.230e-09 |  1.127e-09 |  3.33e-05 |  5.07e-05 |  2.21e-05 |  2.51e-03 |  5.19e-03 |  1.31e-05 |  1.0e-04 |  1.84e-11 |  7.47e-04
  8690 |  8.227e-08 |  8.225e-09 |  1.126e-09 |  3.33e-05 |  5.07e-05 |  2.23e-05 |  2.52e-03 |  4.72e-03 |  1.19e-05 |  1.0e-04 |  1.91e-11 |  7.47e-04
  8700 |  8.222e-08 |  8.220e-09 |  1.126e-09 |  3.33e-05 |  5.07e-05 |  2.21e-05 |  2.52e-03 |  5.70e-03 |  1.44e-05 |  1.0e-04 |  1.65e-11 |  7.47e-04
  8710 |  8.215e-08 |  8.215e-09 |  1.126e-09 |  3.33e-05 |  5.07e-05 |  2.22e-05 |  2.52e-03 |  5.18e-03 |  1.31e-05 |  1.0e-04 |  1.78e-11 |  7.47e-04
  8720 |  8.211e-08 |  8.209e-09 |  1.122e-09 |  3.32e-05 |  5.06e-05 |  2.20e-05 |  2.51e-03 |  5.18e-03 |  1.30e-05 |  1.0e-04 |  1.69e-11 |  7.47e-04
  8730 |  8.209e-08 |  8.204e-09 |  1.122e-09 |  3.32e-05 |  5.06e-05 |  2.21e-05 |  2.50e-03 |  4.71e-03 |  1.18e-05 |  1.0e-04 |  1.64e-11 |  7.46e-04
  8740 |  8.201e-08 |  8.199e-09 |  1.121e-09 |  3.32e-05 |  5.06e-05 |  2.20e-05 |  2.51e-03 |  5.69e-03 |  1.43e-05 |  1.0e-04 |  2.03e-11 |  7.46e-04
  8750 |  8.196e-08 |  8.194e-09 |  1.121e-09 |  3.32e-05 |  5.06e-05 |  2.21e-05 |  2.50e-03 |  5.17e-03 |  1.29e-05 |  1.0e-04 |  2.06e-11 |  7.46e-04
  8760 |  8.190e-08 |  8.188e-09 |  1.119e-09 |  3.32e-05 |  5.05e-05 |  2.20e-05 |  2.50e-03 |  5.17e-03 |  1.29e-05 |  1.0e-04 |  1.68e-11 |  7.46e-04
  8770 |  8.188e-08 |  8.183e-09 |  1.118e-09 |  3.32e-05 |  5.05e-05 |  2.19e-05 |  2.50e-03 |  5.68e-03 |  1.42e-05 |  1.0e-04 |  1.68e-11 |  7.46e-04
  8780 |  8.176e-08 |  8.178e-09 |  1.118e-09 |  3.32e-05 |  5.05e-05 |  2.20e-05 |  2.50e-03 |  5.16e-03 |  1.29e-05 |  1.0e-04 |  1.83e-11 |  7.46e-04
  8790 |  8.174e-08 |  8.174e-09 |  1.116e-09 |  3.31e-05 |  5.05e-05 |  2.19e-05 |  2.49e-03 |  5.15e-03 |  1.28e-05 |  1.0e-04 |  1.64e-11 |  7.46e-04
  8800 |  8.172e-08 |  8.169e-09 |  1.115e-09 |  3.31e-05 |  5.05e-05 |  2.20e-05 |  2.50e-03 |  5.15e-03 |  1.29e-05 |  1.0e-04 |  2.42e-11 |  7.45e-04
  8810 |  8.163e-08 |  8.164e-09 |  1.114e-09 |  3.31e-05 |  5.04e-05 |  2.19e-05 |  2.49e-03 |  5.15e-03 |  1.28e-05 |  1.0e-04 |  1.46e-11 |  7.45e-04
  8820 |  8.162e-08 |  8.159e-09 |  1.114e-09 |  3.31e-05 |  5.04e-05 |  2.19e-05 |  2.49e-03 |  5.66e-03 |  1.41e-05 |  1.0e-04 |  1.62e-11 |  7.45e-04
  8830 |  8.153e-08 |  8.154e-09 |  1.114e-09 |  3.31e-05 |  5.04e-05 |  2.20e-05 |  2.49e-03 |  5.14e-03 |  1.28e-05 |  1.0e-04 |  1.63e-11 |  7.45e-04
  8840 |  8.150e-08 |  8.149e-09 |  1.114e-09 |  3.31e-05 |  5.04e-05 |  2.21e-05 |  2.49e-03 |  4.67e-03 |  1.16e-05 |  1.0e-04 |  1.34e-11 |  7.45e-04
  8850 |  8.145e-08 |  8.144e-09 |  1.112e-09 |  3.31e-05 |  5.04e-05 |  2.20e-05 |  2.49e-03 |  5.13e-03 |  1.28e-05 |  1.0e-04 |  1.49e-11 |  7.45e-04
  8860 |  8.141e-08 |  8.139e-09 |  1.110e-09 |  3.30e-05 |  5.03e-05 |  2.19e-05 |  2.48e-03 |  5.13e-03 |  1.27e-05 |  1.0e-04 |  1.43e-11 |  7.45e-04
  8870 |  8.135e-08 |  8.134e-09 |  1.111e-09 |  3.30e-05 |  5.03e-05 |  2.21e-05 |  2.48e-03 |  5.13e-03 |  1.27e-05 |  1.0e-04 |  1.74e-11 |  7.45e-04
  8880 |  8.129e-08 |  8.130e-09 |  1.108e-09 |  3.30e-05 |  5.03e-05 |  2.18e-05 |  2.47e-03 |  5.64e-03 |  1.39e-05 |  1.0e-04 |  1.39e-11 |  7.44e-04
  8890 |  8.126e-08 |  8.124e-09 |  1.109e-09 |  3.30e-05 |  5.03e-05 |  2.20e-05 |  2.47e-03 |  5.12e-03 |  1.27e-05 |  1.0e-04 |  1.33e-11 |  7.44e-04
  8900 |  8.125e-08 |  8.119e-09 |  1.108e-09 |  3.30e-05 |  5.03e-05 |  2.20e-05 |  2.47e-03 |  5.12e-03 |  1.26e-05 |  1.0e-04 |  1.33e-11 |  7.44e-04
  8910 |  8.116e-08 |  8.114e-09 |  1.108e-09 |  3.30e-05 |  5.02e-05 |  2.20e-05 |  2.47e-03 |  5.11e-03 |  1.26e-05 |  1.0e-04 |  1.82e-11 |  7.44e-04
  8920 |  8.103e-08 |  8.108e-09 |  1.106e-09 |  3.30e-05 |  5.02e-05 |  2.19e-05 |  2.46e-03 |  5.11e-03 |  1.26e-05 |  1.0e-04 |  1.72e-11 |  7.44e-04
  8930 |  8.102e-08 |  8.103e-09 |  1.104e-09 |  3.30e-05 |  5.02e-05 |  2.17e-05 |  2.46e-03 |  5.62e-03 |  1.38e-05 |  1.0e-04 |  1.26e-11 |  7.44e-04
  8940 |  8.099e-08 |  8.098e-09 |  1.103e-09 |  3.29e-05 |  5.02e-05 |  2.18e-05 |  2.46e-03 |  5.10e-03 |  1.26e-05 |  1.0e-04 |  1.53e-11 |  7.44e-04
  8950 |  8.093e-08 |  8.093e-09 |  1.101e-09 |  3.29e-05 |  5.02e-05 |  2.17e-05 |  2.46e-03 |  5.10e-03 |  1.26e-05 |  1.0e-04 |  1.91e-11 |  7.44e-04
  8960 |  8.089e-08 |  8.089e-09 |  1.102e-09 |  3.29e-05 |  5.01e-05 |  2.19e-05 |  2.46e-03 |  5.10e-03 |  1.25e-05 |  1.0e-04 |  1.75e-11 |  7.43e-04
  8970 |  8.082e-08 |  8.084e-09 |  1.101e-09 |  3.29e-05 |  5.01e-05 |  2.19e-05 |  2.46e-03 |  5.09e-03 |  1.25e-05 |  1.0e-04 |  1.33e-11 |  7.43e-04
  8980 |  8.079e-08 |  8.078e-09 |  1.101e-09 |  3.29e-05 |  5.01e-05 |  2.18e-05 |  2.45e-03 |  5.60e-03 |  1.37e-05 |  1.0e-04 |  1.20e-11 |  7.43e-04
  8990 |  8.073e-08 |  8.074e-09 |  1.098e-09 |  3.29e-05 |  5.01e-05 |  2.18e-05 |  2.45e-03 |  5.60e-03 |  1.37e-05 |  1.0e-04 |  1.33e-11 |  7.43e-04
  9000 |  8.069e-08 |  8.069e-09 |  1.098e-09 |  3.29e-05 |  5.01e-05 |  2.18e-05 |  2.45e-03 |  5.08e-03 |  1.25e-05 |  1.0e-04 |  1.84e-11 |  7.43e-04
  9010 |  8.064e-08 |  8.064e-09 |  1.097e-09 |  3.29e-05 |  5.00e-05 |  2.18e-05 |  2.45e-03 |  5.08e-03 |  1.25e-05 |  1.0e-04 |  1.76e-11 |  7.43e-04
  9020 |  8.058e-08 |  8.058e-09 |  1.098e-09 |  3.28e-05 |  5.00e-05 |  2.20e-05 |  2.45e-03 |  5.08e-03 |  1.24e-05 |  1.0e-04 |  1.93e-11 |  7.43e-04
  9030 |  8.060e-08 |  8.054e-09 |  1.094e-09 |  3.28e-05 |  5.00e-05 |  2.15e-05 |  2.44e-03 |  5.58e-03 |  1.36e-05 |  1.0e-04 |  1.58e-11 |  7.43e-04
  9040 |  8.054e-08 |  8.049e-09 |  1.095e-09 |  3.28e-05 |  5.00e-05 |  2.17e-05 |  2.44e-03 |  5.07e-03 |  1.24e-05 |  1.0e-04 |  9.98e-12 |  7.42e-04
  9050 |  8.046e-08 |  8.044e-09 |  1.094e-09 |  3.28e-05 |  5.00e-05 |  2.17e-05 |  2.44e-03 |  5.57e-03 |  1.36e-05 |  1.0e-04 |  1.61e-11 |  7.42e-04
  9060 |  8.042e-08 |  8.040e-09 |  1.093e-09 |  3.28e-05 |  4.99e-05 |  2.17e-05 |  2.44e-03 |  5.06e-03 |  1.23e-05 |  1.0e-04 |  1.68e-11 |  7.42e-04
  9070 |  8.035e-08 |  8.036e-09 |  1.092e-09 |  3.28e-05 |  4.99e-05 |  2.18e-05 |  2.44e-03 |  4.60e-03 |  1.12e-05 |  1.0e-04 |  1.38e-11 |  7.42e-04
  9080 |  8.032e-08 |  8.031e-09 |  1.091e-09 |  3.28e-05 |  4.99e-05 |  2.17e-05 |  2.43e-03 |  5.56e-03 |  1.35e-05 |  1.0e-04 |  1.39e-11 |  7.42e-04
  9090 |  8.029e-08 |  8.026e-09 |  1.090e-09 |  3.28e-05 |  4.99e-05 |  2.17e-05 |  2.44e-03 |  5.56e-03 |  1.35e-05 |  1.0e-04 |  1.44e-11 |  7.42e-04
  9100 |  8.019e-08 |  8.021e-09 |  1.089e-09 |  3.27e-05 |  4.99e-05 |  2.16e-05 |  2.43e-03 |  5.05e-03 |  1.23e-05 |  1.0e-04 |  1.41e-11 |  7.42e-04
  9110 |  8.015e-08 |  8.016e-09 |  1.089e-09 |  3.27e-05 |  4.98e-05 |  2.17e-05 |  2.42e-03 |  5.05e-03 |  1.22e-05 |  1.0e-04 |  1.40e-11 |  7.42e-04
  9120 |  8.016e-08 |  8.011e-09 |  1.087e-09 |  3.27e-05 |  4.98e-05 |  2.15e-05 |  2.42e-03 |  5.55e-03 |  1.34e-05 |  1.0e-04 |  1.52e-11 |  7.41e-04
  9130 |  8.007e-08 |  8.006e-09 |  1.087e-09 |  3.27e-05 |  4.98e-05 |  2.17e-05 |  2.42e-03 |  5.04e-03 |  1.22e-05 |  1.0e-04 |  1.53e-11 |  7.41e-04
  9140 |  8.005e-08 |  8.002e-09 |  1.087e-09 |  3.27e-05 |  4.98e-05 |  2.16e-05 |  2.42e-03 |  5.04e-03 |  1.22e-05 |  1.0e-04 |  1.52e-11 |  7.41e-04
  9150 |  7.995e-08 |  7.997e-09 |  1.086e-09 |  3.27e-05 |  4.98e-05 |  2.17e-05 |  2.42e-03 |  5.03e-03 |  1.22e-05 |  1.0e-04 |  1.13e-11 |  7.41e-04
  9160 |  7.991e-08 |  7.992e-09 |  1.083e-09 |  3.27e-05 |  4.97e-05 |  2.14e-05 |  2.42e-03 |  5.53e-03 |  1.34e-05 |  1.0e-04 |  1.32e-11 |  7.41e-04
  9170 |  7.987e-08 |  7.987e-09 |  1.085e-09 |  3.27e-05 |  4.97e-05 |  2.17e-05 |  2.41e-03 |  5.03e-03 |  1.21e-05 |  1.0e-04 |  1.31e-11 |  7.41e-04
  9180 |  7.981e-08 |  7.982e-09 |  1.083e-09 |  3.26e-05 |  4.97e-05 |  2.16e-05 |  2.41e-03 |  5.53e-03 |  1.33e-05 |  1.0e-04 |  1.44e-11 |  7.41e-04
  9190 |  7.982e-08 |  7.978e-09 |  1.082e-09 |  3.26e-05 |  4.97e-05 |  2.16e-05 |  2.41e-03 |  5.02e-03 |  1.21e-05 |  1.0e-04 |  1.44e-11 |  7.41e-04
  9200 |  7.976e-08 |  7.974e-09 |  1.082e-09 |  3.26e-05 |  4.97e-05 |  2.16e-05 |  2.41e-03 |  5.02e-03 |  1.21e-05 |  1.0e-04 |  1.53e-11 |  7.40e-04
  9210 |  7.968e-08 |  7.969e-09 |  1.081e-09 |  3.26e-05 |  4.96e-05 |  2.16e-05 |  2.41e-03 |  5.52e-03 |  1.33e-05 |  1.0e-04 |  1.63e-11 |  7.40e-04
  9220 |  7.968e-08 |  7.964e-09 |  1.079e-09 |  3.26e-05 |  4.96e-05 |  2.14e-05 |  2.40e-03 |  5.51e-03 |  1.32e-05 |  1.0e-04 |  1.57e-11 |  7.40e-04
  9230 |  7.961e-08 |  7.959e-09 |  1.079e-09 |  3.26e-05 |  4.96e-05 |  2.16e-05 |  2.40e-03 |  5.01e-03 |  1.20e-05 |  1.0e-04 |  1.49e-11 |  7.40e-04
  9240 |  7.951e-08 |  7.954e-09 |  1.077e-09 |  3.26e-05 |  4.96e-05 |  2.15e-05 |  2.40e-03 |  5.51e-03 |  1.32e-05 |  1.0e-04 |  1.83e-11 |  7.40e-04
  9250 |  7.952e-08 |  7.950e-09 |  1.075e-09 |  3.25e-05 |  4.96e-05 |  2.14e-05 |  2.40e-03 |  5.00e-03 |  1.20e-05 |  1.0e-04 |  1.66e-11 |  7.40e-04
  9260 |  7.946e-08 |  7.945e-09 |  1.075e-09 |  3.25e-05 |  4.95e-05 |  2.15e-05 |  2.39e-03 |  5.00e-03 |  1.20e-05 |  1.0e-04 |  1.82e-11 |  7.40e-04
  9270 |  7.939e-08 |  7.941e-09 |  1.075e-09 |  3.25e-05 |  4.95e-05 |  2.14e-05 |  2.39e-03 |  5.00e-03 |  1.20e-05 |  1.0e-04 |  1.42e-11 |  7.40e-04
  9280 |  7.940e-08 |  7.936e-09 |  1.074e-09 |  3.25e-05 |  4.95e-05 |  2.14e-05 |  2.39e-03 |  5.49e-03 |  1.31e-05 |  1.0e-04 |  1.83e-11 |  7.40e-04
  9290 |  7.931e-08 |  7.931e-09 |  1.076e-09 |  3.25e-05 |  4.95e-05 |  2.16e-05 |  2.39e-03 |  4.99e-03 |  1.19e-05 |  1.0e-04 |  1.50e-11 |  7.39e-04
  9300 |  7.926e-08 |  7.927e-09 |  1.074e-09 |  3.25e-05 |  4.95e-05 |  2.17e-05 |  2.39e-03 |  4.99e-03 |  1.19e-05 |  1.0e-04 |  1.63e-11 |  7.39e-04
  9310 |  7.922e-08 |  7.922e-09 |  1.072e-09 |  3.25e-05 |  4.94e-05 |  2.15e-05 |  2.39e-03 |  4.98e-03 |  1.19e-05 |  1.0e-04 |  1.78e-11 |  7.39e-04
  9320 |  7.916e-08 |  7.917e-09 |  1.072e-09 |  3.25e-05 |  4.94e-05 |  2.14e-05 |  2.39e-03 |  5.48e-03 |  1.31e-05 |  1.0e-04 |  1.19e-11 |  7.39e-04
  9330 |  7.915e-08 |  7.912e-09 |  1.070e-09 |  3.25e-05 |  4.94e-05 |  2.14e-05 |  2.38e-03 |  5.48e-03 |  1.30e-05 |  1.0e-04 |  2.20e-11 |  7.39e-04
  9340 |  7.909e-08 |  7.907e-09 |  1.070e-09 |  3.25e-05 |  4.94e-05 |  2.15e-05 |  2.39e-03 |  4.97e-03 |  1.19e-05 |  1.0e-04 |  1.77e-11 |  7.39e-04
  9350 |  7.905e-08 |  7.903e-09 |  1.068e-09 |  3.24e-05 |  4.94e-05 |  2.14e-05 |  2.38e-03 |  4.97e-03 |  1.18e-05 |  1.0e-04 |  1.14e-11 |  7.39e-04
  9360 |  7.893e-08 |  7.898e-09 |  1.069e-09 |  3.24e-05 |  4.94e-05 |  2.14e-05 |  2.38e-03 |  5.46e-03 |  1.30e-05 |  1.0e-04 |  1.84e-11 |  7.39e-04
  9370 |  7.891e-08 |  7.893e-09 |  1.069e-09 |  3.24e-05 |  4.93e-05 |  2.15e-05 |  2.38e-03 |  4.97e-03 |  1.18e-05 |  1.0e-04 |  1.48e-11 |  7.38e-04
  9380 |  7.887e-08 |  7.888e-09 |  1.068e-09 |  3.24e-05 |  4.93e-05 |  2.15e-05 |  2.38e-03 |  4.96e-03 |  1.18e-05 |  1.0e-04 |  1.24e-11 |  7.38e-04
  9390 |  7.883e-08 |  7.884e-09 |  1.065e-09 |  3.24e-05 |  4.93e-05 |  2.14e-05 |  2.37e-03 |  5.45e-03 |  1.29e-05 |  1.0e-04 |  1.94e-11 |  7.38e-04
  9400 |  7.875e-08 |  7.879e-09 |  1.065e-09 |  3.24e-05 |  4.93e-05 |  2.14e-05 |  2.37e-03 |  4.96e-03 |  1.17e-05 |  1.0e-04 |  1.90e-11 |  7.38e-04
  9410 |  7.872e-08 |  7.875e-09 |  1.064e-09 |  3.24e-05 |  4.93e-05 |  2.14e-05 |  2.37e-03 |  4.95e-03 |  1.18e-05 |  1.0e-04 |  2.17e-11 |  7.38e-04
  9420 |  7.866e-08 |  7.870e-09 |  1.064e-09 |  3.24e-05 |  4.92e-05 |  2.14e-05 |  2.37e-03 |  5.44e-03 |  1.29e-05 |  1.0e-04 |  1.50e-11 |  7.38e-04
  9430 |  7.868e-08 |  7.865e-09 |  1.063e-09 |  3.24e-05 |  4.92e-05 |  2.13e-05 |  2.37e-03 |  4.95e-03 |  1.17e-05 |  1.0e-04 |  1.87e-11 |  7.38e-04
  9440 |  7.862e-08 |  7.861e-09 |  1.062e-09 |  3.23e-05 |  4.92e-05 |  2.15e-05 |  2.37e-03 |  4.94e-03 |  1.17e-05 |  1.0e-04 |  1.60e-11 |  7.38e-04
  9450 |  7.855e-08 |  7.856e-09 |  1.062e-09 |  3.23e-05 |  4.92e-05 |  2.15e-05 |  2.36e-03 |  5.43e-03 |  1.28e-05 |  1.0e-04 |  1.71e-11 |  7.37e-04
  9460 |  7.852e-08 |  7.852e-09 |  1.060e-09 |  3.23e-05 |  4.92e-05 |  2.13e-05 |  2.36e-03 |  4.94e-03 |  1.16e-05 |  1.0e-04 |  1.80e-11 |  7.37e-04
  9470 |  7.849e-08 |  7.848e-09 |  1.060e-09 |  3.23e-05 |  4.91e-05 |  2.14e-05 |  2.36e-03 |  4.93e-03 |  1.17e-05 |  1.0e-04 |  2.00e-11 |  7.37e-04
  9480 |  7.846e-08 |  7.844e-09 |  1.059e-09 |  3.23e-05 |  4.91e-05 |  2.14e-05 |  2.36e-03 |  4.93e-03 |  1.16e-05 |  1.0e-04 |  1.72e-11 |  7.37e-04
  9490 |  7.838e-08 |  7.839e-09 |  1.058e-09 |  3.23e-05 |  4.91e-05 |  2.13e-05 |  2.35e-03 |  5.42e-03 |  1.28e-05 |  1.0e-04 |  1.36e-11 |  7.37e-04
  9500 |  7.833e-08 |  7.834e-09 |  1.057e-09 |  3.23e-05 |  4.91e-05 |  2.13e-05 |  2.34e-03 |  4.92e-03 |  1.15e-05 |  1.0e-04 |  1.84e-11 |  7.37e-04
  9510 |  7.827e-08 |  7.830e-09 |  1.055e-09 |  3.22e-05 |  4.91e-05 |  2.12e-05 |  2.35e-03 |  4.92e-03 |  1.16e-05 |  1.0e-04 |  1.68e-11 |  7.37e-04
  9520 |  7.820e-08 |  7.826e-09 |  1.055e-09 |  3.22e-05 |  4.91e-05 |  2.12e-05 |  2.35e-03 |  4.92e-03 |  1.16e-05 |  1.0e-04 |  1.43e-11 |  7.37e-04
  9530 |  7.820e-08 |  7.821e-09 |  1.056e-09 |  3.22e-05 |  4.90e-05 |  2.13e-05 |  2.35e-03 |  5.41e-03 |  1.27e-05 |  1.0e-04 |  1.19e-11 |  7.37e-04
  9540 |  7.817e-08 |  7.816e-09 |  1.053e-09 |  3.22e-05 |  4.90e-05 |  2.11e-05 |  2.34e-03 |  5.40e-03 |  1.27e-05 |  1.0e-04 |  1.57e-11 |  7.36e-04
  9550 |  7.806e-08 |  7.811e-09 |  1.053e-09 |  3.22e-05 |  4.90e-05 |  2.12e-05 |  2.34e-03 |  4.91e-03 |  1.15e-05 |  1.0e-04 |  1.32e-11 |  7.36e-04
  9560 |  7.806e-08 |  7.806e-09 |  1.053e-09 |  3.22e-05 |  4.90e-05 |  2.12e-05 |  2.34e-03 |  5.40e-03 |  1.26e-05 |  1.0e-04 |  1.51e-11 |  7.36e-04
  9570 |  7.804e-08 |  7.801e-09 |  1.051e-09 |  3.22e-05 |  4.90e-05 |  2.12e-05 |  2.34e-03 |  5.39e-03 |  1.26e-05 |  1.0e-04 |  1.54e-11 |  7.36e-04
  9580 |  7.797e-08 |  7.796e-09 |  1.052e-09 |  3.22e-05 |  4.89e-05 |  2.12e-05 |  2.33e-03 |  5.39e-03 |  1.26e-05 |  1.0e-04 |  1.39e-11 |  7.36e-04
  9590 |  7.793e-08 |  7.792e-09 |  1.049e-09 |  3.22e-05 |  4.89e-05 |  2.11e-05 |  2.34e-03 |  5.39e-03 |  1.26e-05 |  1.0e-04 |  2.02e-11 |  7.36e-04
  9600 |  7.792e-08 |  7.788e-09 |  1.050e-09 |  3.22e-05 |  4.89e-05 |  2.13e-05 |  2.33e-03 |  4.89e-03 |  1.14e-05 |  1.0e-04 |  1.85e-11 |  7.36e-04
  9610 |  7.785e-08 |  7.783e-09 |  1.049e-09 |  3.21e-05 |  4.89e-05 |  2.12e-05 |  2.33e-03 |  4.89e-03 |  1.14e-05 |  1.0e-04 |  2.25e-11 |  7.36e-04
  9620 |  7.779e-08 |  7.778e-09 |  1.049e-09 |  3.21e-05 |  4.89e-05 |  2.14e-05 |  2.33e-03 |  4.89e-03 |  1.14e-05 |  1.0e-04 |  1.50e-11 |  7.35e-04
  9630 |  7.772e-08 |  7.773e-09 |  1.047e-09 |  3.21e-05 |  4.88e-05 |  2.12e-05 |  2.33e-03 |  5.37e-03 |  1.25e-05 |  1.0e-04 |  1.29e-11 |  7.35e-04
  9640 |  7.774e-08 |  7.769e-09 |  1.047e-09 |  3.21e-05 |  4.88e-05 |  2.11e-05 |  2.32e-03 |  5.37e-03 |  1.25e-05 |  1.0e-04 |  1.31e-11 |  7.35e-04
  9650 |  7.763e-08 |  7.764e-09 |  1.044e-09 |  3.21e-05 |  4.88e-05 |  2.10e-05 |  2.32e-03 |  4.88e-03 |  1.13e-05 |  1.0e-04 |  2.81e-11 |  7.35e-04
  9660 |  7.761e-08 |  7.760e-09 |  1.045e-09 |  3.21e-05 |  4.88e-05 |  2.12e-05 |  2.32e-03 |  4.88e-03 |  1.13e-05 |  1.0e-04 |  1.54e-11 |  7.35e-04
  9670 |  7.758e-08 |  7.755e-09 |  1.045e-09 |  3.21e-05 |  4.88e-05 |  2.11e-05 |  2.32e-03 |  5.36e-03 |  1.24e-05 |  1.0e-04 |  1.73e-11 |  7.35e-04
