iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
5250,1.17e-07,1.17e-08,1.76e-09,1.7056900000000001e-09,4.096e-09,8.4681e-10,4.13e-05,6.4e-05,2.91e-05,0.00383,0.00575,2.21e-05,0.0001,1.7e-11,0.000806
5260,1.169e-07,1.169e-08,1.757e-09,1.6974399999999999e-09,4.083209999999999e-09,8.4681e-10,4.12e-05,6.39e-05,2.91e-05,0.00383,0.00575,2.2e-05,0.0001,1.76e-11,0.000806
5270,1.168e-07,1.168e-08,1.755e-09,1.6974399999999999e-09,4.083209999999999e-09,8.4681e-10,4.12e-05,6.39e-05,2.91e-05,0.00383,0.00574,2.2e-05,0.0001,1.63e-11,0.000805
5280,1.167e-07,1.167e-08,1.752e-09,1.6974399999999999e-09,4.070440000000001e-09,8.41e-10,4.12e-05,6.38e-05,2.9e-05,0.00382,0.00573,2.19e-05,0.0001,2.18e-11,0.000805
5290,1.166e-07,1.166e-08,1.75e-09,1.6974399999999999e-09,4.070440000000001e-09,8.41e-10,4.12e-05,6.38e-05,2.9e-05,0.00381,0.00573,2.18e-05,0.0001,1.95e-11,0.000805
5300,1.165e-07,1.165e-08,1.748e-09,1.6892100000000002e-09,4.05769e-09,8.41e-10,4.11e-05,6.37e-05,2.9e-05,0.00381,0.00572,2.18e-05,0.0001,2.55e-11,0.000805
5310,1.164e-07,1.164e-08,1.745e-09,1.6892100000000002e-09,4.05769e-09,8.41e-10,4.11e-05,6.37e-05,2.9e-05,0.0038,0.00571,2.17e-05,0.0001,1.86e-11,0.000805
5320,1.163e-07,1.163e-08,1.743e-09,1.6892100000000002e-09,4.0449600000000005e-09,8.352100000000001e-10,4.11e-05,6.36e-05,2.89e-05,0.0038,0.00571,2.17e-05,0.0001,2.18e-11,0.000804
5330,1.162e-07,1.162e-08,1.74e-09,1.6892100000000002e-09,4.0449600000000005e-09,8.352100000000001e-10,4.11e-05,6.36e-05,2.89e-05,0.0038,0.0057,2.16e-05,0.0001,1.74e-11,0.000804
5340,1.161e-07,1.161e-08,1.738e-09,1.681e-09,4.03225e-09,8.352100000000001e-10,4.1e-05,6.35e-05,2.89e-05,0.00379,0.0057,2.16e-05,0.0001,1.47e-11,0.000804
5350,1.16e-07,1.16e-08,1.736e-09,1.681e-09,4.03225e-09,8.352100000000001e-10,4.1e-05,6.35e-05,2.89e-05,0.00379,0.00569,2.15e-05,0.0001,1.88e-11,0.000804
5360,1.159e-07,1.159e-08,1.733e-09,1.681e-09,4.019559999999999e-09,8.294399999999999e-10,4.1e-05,6.34e-05,2.88e-05,0.00378,0.00568,2.15e-05,0.0001,1.43e-11,0.000803
5370,1.158e-07,1.158e-08,1.731e-09,1.681e-09,4.019559999999999e-09,8.294399999999999e-10,4.1e-05,6.34e-05,2.88e-05,0.00378,0.00568,2.14e-05,0.0001,1.69e-11,0.000803
5380,1.157e-07,1.157e-08,1.729e-09,1.67281e-09,4.00689e-09,8.294399999999999e-10,4.09e-05,6.33e-05,2.88e-05,0.00377,0.00567,2.14e-05,0.0001,1.62e-11,0.000803
5390,1.156e-07,1.156e-08,1.727e-09,1.67281e-09,4.00689e-09,8.294399999999999e-10,4.09e-05,6.33e-05,2.88e-05,0.00377,0.00567,2.13e-05,0.0001,1.61e-11,0.000803
5400,1.155e-07,1.155e-08,1.724e-09,1.67281e-09,3.9942400000000005e-09,8.294399999999999e-10,4.09e-05,6.32e-05,2.88e-05,0.00376,0.00566,2.13e-05,0.0001,1.92e-11,0.000803
5410,1.154e-07,1.154e-08,1.722e-09,1.6646400000000002e-09,3.9942400000000005e-09,8.2369e-10,4.08e-05,6.32e-05,2.87e-05,0.00376,0.00565,2.12e-05,0.0001,1.65e-11,0.000802
5420,1.153e-07,1.153e-08,1.72e-09,1.6646400000000002e-09,3.9942400000000005e-09,8.2369e-10,4.08e-05,6.32e-05,2.87e-05,0.00375,0.00565,2.12e-05,0.0001,1.85e-11,0.000802
5430,1.152e-07,1.152e-08,1.717e-09,1.6646400000000002e-09,3.98161e-09,8.2369e-10,4.08e-05,6.31e-05,2.87e-05,0.00375,0.00564,2.11e-05,0.0001,1.52e-11,0.000802
5440,1.151e-07,1.151e-08,1.715e-09,1.6646400000000002e-09,3.98161e-09,8.2369e-10,4.08e-05,6.31e-05,2.87e-05,0.00374,0.00564,2.11e-05,0.0001,2.18e-11,0.000802
5450,1.15e-07,1.15e-08,1.714e-09,1.6646400000000002e-09,3.969e-09,8.2369e-10,4.08e-05,6.3e-05,2.87e-05,0.00374,0.00563,2.1e-05,0.0001,1.6e-11,0.000801
5460,1.149e-07,1.149e-08,1.711e-09,1.65649e-09,3.969e-09,8.1796e-10,4.07e-05,6.3e-05,2.86e-05,0.00373,0.00562,2.1e-05,0.0001,1.56e-11,0.000801
5470,1.148e-07,1.148e-08,1.709e-09,1.65649e-09,3.95641e-09,8.1796e-10,4.07e-05,6.29e-05,2.86e-05,0.00373,0.00562,2.09e-05,0.0001,2.9e-11,0.000801
5480,1.147e-07,1.147e-08,1.707e-09,1.65649e-09,3.95641e-09,8.1796e-10,4.07e-05,6.29e-05,2.86e-05,0.00372,0.00561,2.09e-05,0.0001,1.47e-11,0.000801
5490,1.146e-07,1.146e-08,1.704e-09,1.6483599999999999e-09,3.943839999999999e-09,8.1796e-10,4.06e-05,6.28e-05,2.86e-05,0.00372,0.00561,2.08e-05,0.0001,1.78e-11,0.000801
5500,1.145e-07,1.145e-08,1.702e-09,1.6483599999999999e-09,3.943839999999999e-09,8.1796e-10,4.06e-05,6.28e-05,2.86e-05,0.00372,0.0056,2.08e-05,0.0001,1.47e-11,0.0008
5510,1.144e-07,1.144e-08,1.7e-09,1.6483599999999999e-09,3.93129e-09,8.122500000000001e-10,4.06e-05,6.27e-05,2.85e-05,0.00371,0.00559,2.08e-05,0.0001,1.76e-11,0.0008
5520,1.143e-07,1.143e-08,1.698e-09,1.6483599999999999e-09,3.93129e-09,8.122500000000001e-10,4.06e-05,6.27e-05,2.85e-05,0.0037,0.00559,2.07e-05,0.0001,1.57e-11,0.0008
5530,1.143e-07,1.142e-08,1.696e-09,1.6402500000000002e-09,3.93129e-09,8.122500000000001e-10,4.05e-05,6.27e-05,2.85e-05,0.0037,0.00558,2.07e-05,0.0001,1.72e-11,0.0008
5540,1.142e-07,1.142e-08,1.693e-09,1.6402500000000002e-09,3.918760000000001e-09,8.122500000000001e-10,4.05e-05,6.26e-05,2.85e-05,0.0037,0.00558,2.06e-05,0.0001,1.9e-11,0.0008
5550,1.141e-07,1.141e-08,1.691e-09,1.6402500000000002e-09,3.918760000000001e-09,8.122500000000001e-10,4.05e-05,6.26e-05,2.85e-05,0.00369,0.00557,2.06e-05,0.0001,1.61e-11,0.000799
5560,1.14e-07,1.14e-08,1.69e-09,1.6402500000000002e-09,3.90625e-09,8.122500000000001e-10,4.05e-05,6.25e-05,2.85e-05,0.00369,0.00556,2.05e-05,0.0001,1.72e-11,0.000799
5570,1.139e-07,1.139e-08,1.687e-09,1.6321599999999999e-09,3.90625e-09,8.0656e-10,4.04e-05,6.25e-05,2.84e-05,0.00368,0.00556,2.05e-05,0.0001,1.88e-11,0.000799
5580,1.138e-07,1.138e-08,1.685e-09,1.6321599999999999e-09,3.89376e-09,8.0656e-10,4.04e-05,6.24e-05,2.84e-05,0.00368,0.00555,2.04e-05,0.0001,2.11e-11,0.000799
5590,1.137e-07,1.137e-08,1.683e-09,1.6321599999999999e-09,3.89376e-09,8.0656e-10,4.04e-05,6.24e-05,2.84e-05,0.00367,0.00555,2.04e-05,0.0001,1.62e-11,0.000798
5600,1.136e-07,1.136e-08,1.681e-09,1.6321599999999999e-09,3.88129e-09,8.0656e-10,4.04e-05,6.23e-05,2.84e-05,0.00367,0.00554,2.03e-05,0.0001,1.84e-11,0.000798
5610,1.135e-07,1.135e-08,1.679e-09,1.6321599999999999e-09,3.88129e-09,8.0089e-10,4.04e-05,6.23e-05,2.83e-05,0.00367,0.00554,2.03e-05,0.0001,1.93e-11,0.000798
5620,1.134e-07,1.134e-08,1.676e-09,1.6240899999999997e-09,3.88129e-09,8.0089e-10,4.03e-05,6.23e-05,2.83e-05,0.00366,0.00553,2.02e-05,0.0001,1.96e-11,0.000798
5630,1.133e-07,1.133e-08,1.674e-09,1.6240899999999997e-09,3.868839999999999e-09,8.0089e-10,4.03e-05,6.22e-05,2.83e-05,0.00366,0.00552,2.02e-05,0.0001,1.78e-11,0.000798
5640,1.132e-07,1.132e-08,1.673e-09,1.6240899999999997e-09,3.868839999999999e-09,8.0089e-10,4.03e-05,6.22e-05,2.83e-05,0.00365,0.00552,2.02e-05,0.0001,1.77e-11,0.000797
5650,1.131e-07,1.131e-08,1.67e-09,1.6240899999999997e-09,3.856410000000001e-09,7.9524e-10,4.03e-05,6.21e-05,2.82e-05,0.00365,0.00551,2.01e-05,0.0001,1.87e-11,0.000797
5660,1.131e-07,1.13e-08,1.668e-09,1.6160400000000001e-09,3.856410000000001e-09,7.9524e-10,4.02e-05,6.21e-05,2.82e-05,0.00364,0.00551,2.01e-05,0.0001,1.92e-11,0.000797
5670,1.13e-07,1.13e-08,1.666e-09,1.6160400000000001e-09,3.856410000000001e-09,7.9524e-10,4.02e-05,6.21e-05,2.82e-05,0.00364,0.0055,2e-05,0.0001,1.75e-11,0.000797
5680,1.129e-07,1.129e-08,1.664e-09,1.6160400000000001e-09,3.844e-09,7.9524e-10,4.02e-05,6.2e-05,2.82e-05,0.00363,0.0055,2e-05,0.0001,1.75e-11,0.000797
5690,1.128e-07,1.128e-08,1.662e-09,1.6160400000000001e-09,3.844e-09,7.9524e-10,4.02e-05,6.2e-05,2.82e-05,0.00363,0.00549,1.99e-05,0.0001,1.83e-11,0.000796
5700,1.127e-07,1.127e-08,1.66e-09,1.60801e-09,3.83161e-09,7.896099999999999e-10,4.01e-05,6.19e-05,2.81e-05,0.00363,0.00548,1.99e-05,0.0001,1.8e-11,0.000796
5710,1.126e-07,1.126e-08,1.658e-09,1.60801e-09,3.83161e-09,7.896099999999999e-10,4.01e-05,6.19e-05,2.81e-05,0.00362,0.00548,1.98e-05,0.0001,1.65e-11,0.000796
5720,1.125e-07,1.125e-08,1.656e-09,1.60801e-09,3.81924e-09,7.896099999999999e-10,4.01e-05,6.18e-05,2.81e-05,0.00362,0.00547,1.98e-05,0.0001,1.47e-11,0.000796
5730,1.124e-07,1.124e-08,1.654e-09,1.60801e-09,3.81924e-09,7.896099999999999e-10,4.01e-05,6.18e-05,2.81e-05,0.00361,0.00547,1.98e-05,0.0001,1.89e-11,0.000796
5740,1.123e-07,1.123e-08,1.652e-09,1.6000000000000003e-09,3.81924e-09,7.896099999999999e-10,4e-05,6.18e-05,2.81e-05,0.00361,0.00546,1.97e-05,0.0001,2.38e-11,0.000795
5750,1.122e-07,1.122e-08,1.65e-09,1.6000000000000003e-09,3.8068899999999995e-09,7.84e-10,4e-05,6.17e-05,2.8e-05,0.0036,0.00546,1.97e-05,0.0001,1.91e-11,0.000795
5760,1.122e-07,1.121e-08,1.648e-09,1.6000000000000003e-09,3.8068899999999995e-09,7.84e-10,4e-05,6.17e-05,2.8e-05,0.0036,0.00545,1.96e-05,0.0001,2.44e-11,0.000795
5770,1.121e-07,1.121e-08,1.646e-09,1.6000000000000003e-09,3.794560000000001e-09,7.84e-10,4e-05,6.16e-05,2.8e-05,0.0036,0.00545,1.96e-05,0.0001,1.59e-11,0.000795
5780,1.12e-07,1.12e-08,1.644e-09,1.6000000000000003e-09,3.794560000000001e-09,7.84e-10,4e-05,6.16e-05,2.8e-05,0.00359,0.00544,1.95e-05,0.0001,2.35e-11,0.000795
5790,1.119e-07,1.119e-08,1.642e-09,1.59201e-09,3.794560000000001e-09,7.84e-10,3.99e-05,6.16e-05,2.8e-05,0.00359,0.00544,1.95e-05,0.0001,2.29e-11,0.000794
5800,1.118e-07,1.118e-08,1.64e-09,1.59201e-09,3.782250000000001e-09,7.7841e-10,3.99e-05,6.15e-05,2.79e-05,0.00358,0.00543,1.95e-05,0.0001,1.97e-11,0.000794
5810,1.117e-07,1.117e-08,1.638e-09,1.59201e-09,3.782250000000001e-09,7.7841e-10,3.99e-05,6.15e-05,2.79e-05,0.00358,0.00542,1.94e-05,0.0001,1.42e-11,0.000794
5820,1.116e-07,1.116e-08,1.636e-09,1.59201e-09,3.7699600000000005e-09,7.7841e-10,3.99e-05,6.14e-05,2.79e-05,0.00358,0.00542,1.94e-05,0.0001,1.51e-11,0.000794
5830,1.115e-07,1.115e-08,1.634e-09,1.5840399999999998e-09,3.7699600000000005e-09,7.7841e-10,3.98e-05,6.14e-05,2.79e-05,0.00357,0.00541,1.93e-05,0.0001,1.58e-11,0.000794
5840,1.115e-07,1.114e-08,1.632e-09,1.5840399999999998e-09,3.7699600000000005e-09,7.7841e-10,3.98e-05,6.14e-05,2.79e-05,0.00357,0.00541,1.93e-05,0.0001,1.97e-11,0.000793
5850,1.114e-07,1.114e-08,1.631e-09,1.5840399999999998e-09,3.75769e-09,7.7841e-10,3.98e-05,6.13e-05,2.79e-05,0.00356,0.0054,1.93e-05,0.0001,1.82e-11,0.000793
5860,1.113e-07,1.113e-08,1.628e-09,1.5840399999999998e-09,3.75769e-09,7.728400000000001e-10,3.98e-05,6.13e-05,2.78e-05,0.00356,0.0054,1.92e-05,0.0001,1.84e-11,0.000793
5870,1.112e-07,1.112e-08,1.626e-09,1.5840399999999998e-09,3.7454399999999994e-09,7.728400000000001e-10,3.98e-05,6.12e-05,2.78e-05,0.00355,0.00539,1.92e-05,0.0001,1.6e-11,0.000793
5880,1.111e-07,1.111e-08,1.625e-09,1.5760900000000003e-09,3.7454399999999994e-09,7.728400000000001e-10,3.97e-05,6.12e-05,2.78e-05,0.00355,0.00539,1.91e-05,0.0001,1.52e-11,0.000793
5890,1.11e-07,1.11e-08,1.623e-09,1.5760900000000003e-09,3.7454399999999994e-09,7.728400000000001e-10,3.97e-05,6.12e-05,2.78e-05,0.00355,0.00538,1.91e-05,0.0001,1.88e-11,0.000792
5900,1.109e-07,1.109e-08,1.621e-09,1.5760900000000003e-09,3.733209999999999e-09,7.728400000000001e-10,3.97e-05,6.11e-05,2.78e-05,0.00354,0.00538,1.9e-05,0.0001,1.86e-11,0.000792
5910,1.108e-07,1.108e-08,1.619e-09,1.5760900000000003e-09,3.733209999999999e-09,7.672899999999999e-10,3.97e-05,6.11e-05,2.77e-05,0.00354,0.00537,1.9e-05,0.0001,1.66e-11,0.000792
5920,1.108e-07,1.107e-08,1.617e-09,1.56816e-09,3.721e-09,7.672899999999999e-10,3.96e-05,6.1e-05,2.77e-05,0.00353,0.00537,1.9e-05,0.0001,1.34e-11,0.000792
5930,1.107e-07,1.107e-08,1.615e-09,1.56816e-09,3.721e-09,7.672899999999999e-10,3.96e-05,6.1e-05,2.77e-05,0.00353,0.00536,1.89e-05,0.0001,1.34e-11,0.000792
5940,1.106e-07,1.106e-08,1.613e-09,1.56816e-09,3.721e-09,7.672899999999999e-10,3.96e-05,6.1e-05,2.77e-05,0.00353,0.00536,1.89e-05,0.0001,1.51e-11,0.000791
5950,1.105e-07,1.105e-08,1.611e-09,1.56816e-09,3.7088100000000006e-09,7.672899999999999e-10,3.96e-05,6.09e-05,2.77e-05,0.00352,0.00535,1.88e-05,0.0001,1.61e-11,0.000791
5960,1.104e-07,1.104e-08,1.609e-09,1.56816e-09,3.7088100000000006e-09,7.6176e-10,3.96e-05,6.09e-05,2.76e-05,0.00352,0.00534,1.88e-05,0.0001,1.17e-11,0.000791
5970,1.103e-07,1.103e-08,1.608e-09,1.5602499999999999e-09,3.69664e-09,7.6176e-10,3.95e-05,6.08e-05,2.76e-05,0.00351,0.00534,1.88e-05,0.0001,1.81e-11,0.000791
5980,1.102e-07,1.102e-08,1.606e-09,1.5602499999999999e-09,3.69664e-09,7.6176e-10,3.95e-05,6.08e-05,2.76e-05,0.00351,0.00533,1.87e-05,0.0001,1.66e-11,0.000791
5990,1.102e-07,1.102e-08,1.604e-09,1.5602499999999999e-09,3.69664e-09,7.6176e-10,3.95e-05,6.08e-05,2.76e-05,0.00351,0.00533,1.87e-05,0.0001,1.34e-11,0.00079
6000,1.101e-07,1.101e-08,1.602e-09,1.5602499999999999e-09,3.68449e-09,7.6176e-10,3.95e-05,6.07e-05,2.76e-05,0.0035,0.00532,1.87e-05,0.0001,1.52e-11,0.00079
6010,1.1e-07,1.1e-08,1.6e-09,1.5523600000000002e-09,3.68449e-09,7.6176e-10,3.94e-05,6.07e-05,2.76e-05,0.0035,0.00532,1.86e-05,0.0001,1.51e-11,0.00079
6020,1.099e-07,1.099e-08,1.598e-09,1.5523600000000002e-09,3.68449e-09,7.5625e-10,3.94e-05,6.07e-05,2.75e-05,0.0035,0.00531,1.86e-05,0.0001,1.51e-11,0.00079
6030,1.098e-07,1.098e-08,1.597e-09,1.5523600000000002e-09,3.6723600000000003e-09,7.5625e-10,3.94e-05,6.06e-05,2.75e-05,0.00349,0.00531,1.85e-05,0.0001,1.88e-11,0.00079
6040,1.097e-07,1.097e-08,1.595e-09,1.5523600000000002e-09,3.6723600000000003e-09,7.5625e-10,3.94e-05,6.06e-05,2.75e-05,0.00349,0.0053,1.85e-05,0.0001,1.75e-11,0.000789
6050,1.097e-07,1.097e-08,1.593e-09,1.5523600000000002e-09,3.66025e-09,7.5625e-10,3.94e-05,6.05e-05,2.75e-05,0.00348,0.0053,1.85e-05,0.0001,1.81e-11,0.000789
6060,1.096e-07,1.096e-08,1.591e-09,1.54449e-09,3.66025e-09,7.5625e-10,3.93e-05,6.05e-05,2.75e-05,0.00348,0.00529,1.84e-05,0.0001,1.89e-11,0.000789
6070,1.095e-07,1.095e-08,1.589e-09,1.54449e-09,3.66025e-09,7.507599999999999e-10,3.93e-05,6.05e-05,2.74e-05,0.00347,0.00529,1.84e-05,0.0001,1.52e-11,0.000789
6080,1.094e-07,1.094e-08,1.588e-09,1.54449e-09,3.6481599999999995e-09,7.507599999999999e-10,3.93e-05,6.04e-05,2.74e-05,0.00347,0.00528,1.83e-05,0.0001,1.5e-11,0.000789
6090,1.093e-07,1.093e-08,1.586e-09,1.54449e-09,3.6481599999999995e-09,7.507599999999999e-10,3.93e-05,6.04e-05,2.74e-05,0.00347,0.00528,1.83e-05,0.0001,2.01e-11,0.000788
6100,1.092e-07,1.092e-08,1.584e-09,1.54449e-09,3.6481599999999995e-09,7.507599999999999e-10,3.93e-05,6.04e-05,2.74e-05,0.00346,0.00527,1.83e-05,0.0001,1.64e-11,0.000788
6110,1.092e-07,1.092e-08,1.582e-09,1.5366399999999998e-09,3.6360900000000004e-09,7.507599999999999e-10,3.92e-05,6.03e-05,2.74e-05,0.00346,0.00527,1.82e-05,0.0001,1.63e-11,0.000788
6120,1.091e-07,1.091e-08,1.58e-09,1.5366399999999998e-09,3.6360900000000004e-09,7.4529e-10,3.92e-05,6.03e-05,2.73e-05,0.00346,0.00526,1.82e-05,0.0001,1.46e-11,0.000788
6130,1.09e-07,1.09e-08,1.579e-09,1.5366399999999998e-09,3.62404e-09,7.4529e-10,3.92e-05,6.02e-05,2.73e-05,0.00345,0.00526,1.82e-05,0.0001,1.9e-11,0.000788
6140,1.089e-07,1.089e-08,1.577e-09,1.5366399999999998e-09,3.62404e-09,7.4529e-10,3.92e-05,6.02e-05,2.73e-05,0.00345,0.00525,1.81e-05,0.0001,2.01e-11,0.000787
6150,1.088e-07,1.088e-08,1.575e-09,1.5288100000000002e-09,3.62404e-09,7.4529e-10,3.91e-05,6.02e-05,2.73e-05,0.00344,0.00525,1.81e-05,0.0001,2.02e-11,0.000787
6160,1.087e-07,1.087e-08,1.573e-09,1.5288100000000002e-09,3.61201e-09,7.4529e-10,3.91e-05,6.01e-05,2.73e-05,0.00344,0.00524,1.8e-05,0.0001,1.59e-11,0.000787
6170,1.087e-07,1.087e-08,1.571e-09,1.5288100000000002e-09,3.61201e-09,7.3984e-10,3.91e-05,6.01e-05,2.72e-05,0.00344,0.00576,1.98e-05,0.0001,1.69e-11,0.000787
6180,1.086e-07,1.086e-08,1.569e-09,1.5288100000000002e-09,3.61201e-09,7.3984e-10,3.91e-05,6.01e-05,2.72e-05,0.00343,0.00576,1.98e-05,0.0001,1.79e-11,0.000787
6190,1.085e-07,1.085e-08,1.568e-09,1.5288100000000002e-09,3.6000000000000004e-09,7.3984e-10,3.91e-05,6e-05,2.72e-05,0.00343,0.00575,1.97e-05,0.0001,1.86e-11,0.000787
6200,1.084e-07,1.084e-08,1.566e-09,1.521e-09,3.6000000000000004e-09,7.3984e-10,3.9e-05,6e-05,2.72e-05,0.00342,0.00522,1.79e-05,0.0001,1.66e-11,0.000786
6210,1.083e-07,1.083e-08,1.564e-09,1.521e-09,3.58801e-09,7.3984e-10,3.9e-05,5.99e-05,2.72e-05,0.00342,0.00574,1.96e-05,0.0001,2.18e-11,0.000786
6220,1.082e-07,1.082e-08,1.562e-09,1.521e-09,3.58801e-09,7.3984e-10,3.9e-05,5.99e-05,2.72e-05,0.00342,0.00574,1.96e-05,0.0001,1.27e-11,0.000786
6230,1.082e-07,1.081e-08,1.56e-09,1.521e-09,3.58801e-09,7.344100000000001e-10,3.9e-05,5.99e-05,2.71e-05,0.00341,0.00573,1.96e-05,0.0001,1.91e-11,0.000786
6240,1.081e-07,1.081e-08,1.559e-09,1.5132099999999998e-09,3.5760399999999996e-09,7.344100000000001e-10,3.89e-05,5.98e-05,2.71e-05,0.00341,0.00572,1.95e-05,0.0001,1.57e-11,0.000786
6250,1.08e-07,1.08e-08,1.557e-09,1.5132099999999998e-09,3.5760399999999996e-09,7.344100000000001e-10,3.89e-05,5.98e-05,2.71e-05,0.00341,0.0052,1.77e-05,0.0001,2.28e-11,0.000785
6260,1.079e-07,1.079e-08,1.555e-09,1.5132099999999998e-09,3.5760399999999996e-09,7.344100000000001e-10,3.89e-05,5.98e-05,2.71e-05,0.0034,0.00519,1.77e-05,0.0001,1.65e-11,0.000785
6270,1.078e-07,1.078e-08,1.553e-09,1.5132099999999998e-09,3.5640900000000003e-09,7.344100000000001e-10,3.89e-05,5.97e-05,2.71e-05,0.0034,0.00571,1.94e-05,0.0001,1.89e-11,0.000785
6280,1.077e-07,1.077e-08,1.551e-09,1.5132099999999998e-09,3.5640900000000003e-09,7.29e-10,3.89e-05,5.97e-05,2.7e-05,0.00339,0.0057,1.94e-05,0.0001,2.15e-11,0.000785
6290,1.076e-07,1.076e-08,1.549e-09,1.5054400000000001e-09,3.55216e-09,7.29e-10,3.88e-05,5.96e-05,2.7e-05,0.00339,0.0057,1.93e-05,0.0001,1.64e-11,0.000785
6300,1.075e-07,1.075e-08,1.548e-09,1.5054400000000001e-09,3.55216e-09,7.29e-10,3.88e-05,5.96e-05,2.7e-05,0.00339,0.00569,1.93e-05,0.0001,1.73e-11,0.000784
6310,1.075e-07,1.075e-08,1.546e-09,1.5054400000000001e-09,3.55216e-09,7.29e-10,3.88e-05,5.96e-05,2.7e-05,0.00338,0.00569,1.92e-05,0.0001,2.01e-11,0.000784
6320,1.074e-07,1.074e-08,1.544e-09,1.5054400000000001e-09,3.5402500000000005e-09,7.29e-10,3.88e-05,5.95e-05,2.7e-05,0.00338,0.00568,1.92e-05,0.0001,1.38e-11,0.000784
