iter,obj_mse_weighted,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,station,tau,alpha,beta,kkt_res,d_inf,d_l2
7060,5.072e-05,5.072e-06,1.6e-10,1.6892100000000002e-09,2.5599999999999996e-12,2.3716e-12,1.8662400000000003e-11,0.001797,0.4576036,0.105,0.116,0.00012,0.0018,0.00749
7070,5.055e-05,5.055e-06,1.65e-10,1.2816400000000001e-09,2.6244e-12,2.4025e-12,1.8576100000000003e-11,0.001535,0.4576036,0.139,0.116,0.00011,0.00153,0.00608
7080,5.084e-05,5.084e-06,7.776e-10,2.3040000000000003e-09,2.6569e-12,2.3716e-12,1.8576100000000003e-11,0.000423,0.4576036,0.937,0.116,0.00011,0.000423,0.0017
7090,5.042e-05,5.042e-06,6.11e-10,1.2249999999999998e-09,2.5281e-12,2.3716e-12,1.8662400000000003e-11,0.0001441,0.4576036,0.936,0.116,0.00011,0.000144,0.00085
7100,5.073e-05,5.0729999999999995e-06,3.432e-10,1.09561e-09,2.5281e-12,2.3104000000000003e-12,1.8662400000000003e-11,0.0005225,0.4576036,0.773,0.116,0.00011,0.000522,0.00264
7110,5.031e-05,5.031e-06,1.057e-10,1.1022400000000001e-09,2.5599999999999996e-12,2.3716e-12,1.87489e-11,0.0009548,0.4576036,0.271,0.115,0.00011,0.000955,0.00397
7120,5.028e-05,5.028e-06,1.056e-09,3.81924e-09,2.4963999999999997e-12,2.3409e-12,1.8662400000000003e-11,0.001874,0.4576036,0.153,0.115,0.00011,0.00187,0.00714
7130,5.019e-05,5.019e-06,3.931e-10,9e-10,2.5281e-12,2.3409e-12,1.8662400000000003e-11,0.0001782,0.4576036,0.933,0.115,0.00011,0.000178,0.00123
7140,5.093e-05,5.093e-06,4.484e-10,1.82329e-09,2.5599999999999996e-12,2.3716e-12,1.8662400000000003e-11,0.0005542,0.4576036,0.933,0.115,0.00011,0.000554,0.00221
7150,5.019e-05,5.019e-06,1.456e-10,1.8062500000000003e-09,2.4963999999999997e-12,2.3409e-12,1.87489e-11,0.0009992,0.4576036,0.297,0.115,0.00011,0.000999,0.00432
7160,5.018e-05,5.018e-06,5.065e-10,1.7139599999999997e-09,2.5281e-12,2.3716e-12,1.87489e-11,0.001902,0.4576036,0.114,0.115,0.00011,0.0019,0.00732
7170,5.056e-05,5.0559999999999995e-06,4.135e-10,2.21841e-09,2.4649e-12,2.3409e-12,1.87489e-11,0.0009204,0.4576036,0.525,0.115,0.00011,0.00092,0.00382
7180,4.996e-05,4.996e-06,2.366e-10,4.9284e-10,2.4963999999999997e-12,2.4336000000000005e-12,1.87489e-11,0.001098,0.4576036,0.202,0.115,0.00011,0.0011,0.00438
7190,5.039e-05,5.0389999999999995e-06,4.868e-10,1.764e-09,2.5281e-12,2.3716e-12,1.87489e-11,0.0007508,0.4576036,0.634,0.115,0.00011,0.000751,0.00304
7200,5.037e-05,5.037e-06,6.349e-10,1.77241e-09,2.4963999999999997e-12,2.3716e-12,1.8662400000000003e-11,0.0005493,0.4576036,0.844,0.115,0.00011,0.000549,0.00255
7210,4.976e-05,4.9759999999999995e-06,1.551e-10,6.1009e-10,2.5281e-12,2.3716e-12,1.8662400000000003e-11,0.001023,0.4576036,0.244,0.114,0.00011,0.00102,0.00448
7220,5.007e-05,5.007e-06,4.558e-10,2.77729e-09,2.4649e-12,2.3409e-12,1.8662400000000003e-11,0.001059,0.4576036,0.393,0.114,0.00011,0.00106,0.00443
7230,5.056e-05,5.0559999999999995e-06,2.298e-10,1.1289599999999998e-09,2.4336000000000005e-12,2.3409e-12,1.8662400000000003e-11,0.0005945,0.4576036,0.926,0.114,0.00011,0.000594,0.00233
7240,4.96e-05,4.96e-06,2.991e-10,7.84e-10,2.4649e-12,2.3409e-12,1.8662400000000003e-11,0.000265,0.4576036,0.925,0.114,0.00011,0.000265,0.0015
7250,4.964e-05,4.964e-06,9.258e-10,2.3716899999999997e-09,2.4649e-12,2.3409e-12,1.87489e-11,0.0006235,0.4576036,0.924,0.114,0.00011,0.000623,0.00254
7260,4.981e-05,4.981e-06,8.495e-11,2.1715600000000003e-09,2.4649e-12,2.3409e-12,1.87489e-11,0.0008815,0.4576036,0.474,0.114,0.00011,0.000882,0.00365
7270,4.968e-05,4.968e-06,3.205e-10,1.0176100000000002e-09,2.4649e-12,2.3716e-12,1.8662400000000003e-11,0.000292,0.4576036,1.02,0.114,0.00011,0.000292,0.00143
7280,4.945e-05,4.945e-06,1.549e-09,2.33289e-09,2.4963999999999997e-12,2.3716e-12,1.8662400000000003e-11,0.0002911,0.4576036,1.01,0.114,0.00011,0.000291,0.00112
7290,4.958e-05,4.958000000000001e-06,3.215e-10,1.2816400000000001e-09,2.4025e-12,2.3104000000000003e-12,1.87489e-11,0.000683,0.4576036,0.572,0.114,0.00011,0.000683,0.00306
7300,5.055e-05,5.055e-06,2.726e-10,4.17316e-09,2.4025e-12,2.3409e-12,1.8662400000000003e-11,0.0007884,0.4576036,0.837,0.114,0.00011,0.000788,0.00322
7310,5.02e-05,5.02e-06,9.202e-10,1.9272100000000004e-09,2.4336000000000005e-12,2.3409e-12,1.8662400000000003e-11,0.0005524,0.4576036,0.92,0.114,0.00011,0.000552,0.00254
7320,4.947e-05,4.947e-06,2.844e-10,1.156e-09,2.4649e-12,2.4025e-12,1.8576100000000003e-11,0.002282,0.4576036,0.0637,0.113,0.00011,0.00228,0.00912
7330,4.92e-05,4.92e-06,6.157e-10,1.7139599999999997e-09,2.4025e-12,2.3716e-12,1.8662400000000003e-11,0.001988,0.4576036,0.0848,0.113,0.00011,0.00199,0.00825
7340,4.913e-05,4.913e-06,1.999e-10,1.09561e-09,2.4336000000000005e-12,2.3716e-12,1.8662400000000003e-11,0.0009989,0.4576036,0.354,0.113,0.00011,0.000999,0.00399
7350,4.947e-05,4.947e-06,6.895e-10,1.3616100000000002e-09,2.4336000000000005e-12,2.3409e-12,1.87489e-11,0.0004592,0.4576036,0.917,0.113,0.00011,0.000459,0.00213
7360,4.961e-05,4.9610000000000004e-06,6.904e-10,8.1796e-10,2.4649e-12,2.3409e-12,1.87489e-11,0.002545,0.4576036,0.0434,0.113,0.00011,0.00255,0.0101
7370,4.924e-05,4.924000000000001e-06,2.362e-10,1.77241e-09,2.4025e-12,2.3409e-12,1.87489e-11,0.0007388,0.4576036,0.625,0.113,0.00011,0.000739,0.00307
7380,4.909e-05,4.909e-06,7.164e-10,1.4976899999999998e-09,2.4649e-12,2.3716e-12,1.8576100000000003e-11,0.0002818,0.4576036,1.01,0.113,0.00011,0.000282,0.00148
7390,4.876e-05,4.876e-06,1.784e-10,1.1628100000000002e-09,2.4025e-12,2.3716e-12,1.87489e-11,0.00131,0.4576036,0.181,0.113,0.00011,0.00131,0.00521
7400,4.887e-05,4.887e-06,1.898e-10,1.33956e-09,2.4025e-12,2.3409e-12,1.8662400000000003e-11,0.00196,0.4576036,0.102,0.113,0.00011,0.00196,0.00746
7410,4.884e-05,4.884e-06,1.017e-10,2.31361e-09,2.4336000000000005e-12,2.3716e-12,1.87489e-11,0.001053,0.4576036,0.352,0.113,0.00011,0.00105,0.00421
7420,4.876e-05,4.876e-06,5.226e-10,2.54016e-09,2.3716e-12,2.3409e-12,1.87489e-11,0.001562,0.4576036,0.164,0.113,0.00011,0.00156,0.00643
7430,4.86e-05,4.86e-06,2.293e-10,7.9524e-10,2.3716e-12,2.3409e-12,1.87489e-11,0.001226,0.4576036,0.198,0.112,0.00011,0.00123,0.00483
7440,4.87e-05,4.87e-06,6.977e-10,1.0176100000000002e-09,2.4025e-12,2.3409e-12,1.87489e-11,0.0003936,0.4576036,1.0,0.112,0.00011,0.000394,0.00195
7450,4.842e-05,4.842e-06,2.309e-10,1.77241e-09,2.4336000000000005e-12,2.3716e-12,1.87489e-11,0.001133,0.4576036,0.264,0.112,0.00011,0.00113,0.0046
7460,4.86e-05,4.86e-06,1.483e-10,1.59201e-09,2.3716e-12,2.3409e-12,1.8662400000000003e-11,0.001903,0.4576036,0.0923,0.112,0.00011,0.0019,0.00757
7470,4.852e-05,4.852e-06,8.746e-11,8.2369e-10,2.4025e-12,2.3716e-12,1.8662400000000003e-11,0.0007635,0.4576036,0.424,0.112,0.00011,0.000764,0.00313
7480,4.84e-05,4.839999999999999e-06,3.252e-10,1.77241e-09,2.3716e-12,2.3409e-12,1.87489e-11,0.001928,0.4576036,0.101,0.112,0.00011,0.00193,0.00804
7490,4.842e-05,4.842e-06,3.05e-10,1.5760900000000003e-09,2.3716e-12,2.3716e-12,1.88356e-11,0.002063,0.4576036,0.0921,0.112,0.00011,0.00206,0.00801
7500,4.868e-05,4.868e-06,2.706e-10,2.7562500000000003e-09,2.3409e-12,2.3716e-12,1.8662400000000003e-11,0.000839,0.4576036,0.563,0.112,0.00011,0.000839,0.00342
7510,4.877e-05,4.877e-06,1.143e-09,1.99809e-09,2.3409e-12,2.3104000000000003e-12,1.87489e-11,0.0003716,0.4576036,0.996,0.112,0.00011,0.000372,0.00185
7520,4.837e-05,4.837e-06,4.805e-10,1.09561e-09,2.3716e-12,2.3409e-12,1.8662400000000003e-11,0.0004091,0.4576036,0.995,0.112,0.00011,0.000409,0.00201
7530,4.816e-05,4.816e-06,2.52e-10,1.6892100000000002e-09,2.3409e-12,2.3104000000000003e-12,1.87489e-11,0.000954,0.4576036,0.349,0.112,0.00011,0.000954,0.00383
7540,4.827e-05,4.827e-06,5.745e-10,5.382400000000001e-10,2.3716e-12,2.3409e-12,1.88356e-11,0.0002625,0.4576036,0.994,0.112,0.00011,0.000262,0.00115
7550,4.834e-05,4.834e-06,2.432e-10,8.526400000000001e-10,2.3409e-12,2.3716e-12,1.8662400000000003e-11,0.0003315,0.4576036,0.993,0.111,0.00011,0.000332,0.0016
7560,4.832e-05,4.832e-06,1.102e-09,2.27529e-09,2.3409e-12,2.3409e-12,1.8662400000000003e-11,0.0003392,0.4576036,0.992,0.111,0.00011,0.000339,0.00174
7570,4.815e-05,4.815e-06,2.459e-10,9.7344e-10,2.3409e-12,2.3409e-12,1.87489e-11,0.0007273,0.4576036,0.56,0.111,0.00011,0.000727,0.00282
7580,4.819e-05,4.819e-06,3.238e-10,1.0562499999999997e-09,2.3409e-12,2.3716e-12,1.87489e-11,0.0006681,0.4576036,0.677,0.111,0.00011,0.000668,0.00278
7590,4.777e-05,4.777e-06,7.657e-10,1.4440000000000002e-09,2.3409e-12,2.3409e-12,1.87489e-11,0.0001464,0.4576036,0.99,0.111,0.00011,0.000146,0.000918
7600,4.808e-05,4.808e-06,8.274e-10,2.2467600000000002e-09,2.3409e-12,2.3409e-12,1.87489e-11,0.0004181,0.4576036,0.989,0.111,0.00011,0.000418,0.00223
7610,4.776e-05,4.776e-06,4.27e-10,1.024e-09,2.3409e-12,2.3409e-12,1.8662400000000003e-11,0.0007547,0.4576036,0.558,0.111,0.00011,0.000755,0.00276
7620,4.77e-05,4.77e-06,1.049e-10,1.3249599999999997e-09,2.2801e-12,2.3409e-12,1.87489e-11,0.0008751,0.4576036,0.419,0.111,0.00011,0.000875,0.0037
7630,4.754e-05,4.7540000000000006e-06,3.151e-10,9.61e-10,2.3716e-12,2.3716e-12,1.87489e-11,0.0002248,0.4576036,0.987,0.111,0.00011,0.000225,0.00141
7640,4.816e-05,4.816e-06,1.288e-10,1.97136e-09,2.3104000000000003e-12,2.3409e-12,1.87489e-11,0.0007235,0.4576036,0.674,0.111,0.00011,0.000724,0.003
7650,4.779e-05,4.779e-06,3.494e-10,2.32324e-09,2.2801e-12,2.3104000000000003e-12,1.87489e-11,0.000949,0.4576036,0.46,0.111,0.00011,0.000949,0.00385
7660,4.804e-05,4.804e-06,4.382e-10,1.0758399999999999e-09,2.2801e-12,2.3104000000000003e-12,1.87489e-11,0.0005888,0.4576036,0.74,0.111,0.00011,0.000589,0.00244
7670,4.732e-05,4.732e-06,1.687e-10,2.2467600000000002e-09,2.2500000000000003e-12,2.3716e-12,1.8662400000000003e-11,0.001447,0.4576036,0.161,0.11,0.00011,0.00145,0.00595
7680,4.733e-05,4.733e-06,3.038e-10,1.97136e-09,2.3104000000000003e-12,2.3409e-12,1.88356e-11,0.002004,0.4576036,0.0998,0.11,0.00011,0.002,0.00808
7690,4.763e-05,4.763e-06,1.213e-10,8.7025e-10,2.2500000000000003e-12,2.3104000000000003e-12,1.88356e-11,0.0006082,0.4576036,0.61,0.11,0.00011,0.000608,0.00266
7700,4.736e-05,4.736e-06,5.124e-10,1.5054400000000001e-09,2.2500000000000003e-12,2.3104000000000003e-12,1.87489e-11,0.0002721,0.4576036,0.982,0.11,0.00011,0.000272,0.00101
7710,4.733e-05,4.733e-06,4.232e-10,2.2944099999999997e-09,2.2500000000000003e-12,2.3409e-12,1.87489e-11,0.00211,0.4576036,0.0996,0.11,0.00011,0.00211,0.00806
7720,4.74e-05,4.74e-06,8.177e-10,1.2816400000000001e-09,2.2500000000000003e-12,2.3409e-12,1.88356e-11,0.002429,0.4576036,0.0618,0.11,0.00011,0.00243,0.00967
7730,4.708e-05,4.7080000000000005e-06,6.356e-11,7.4529e-10,2.3104000000000003e-12,2.3409e-12,1.87489e-11,0.001603,0.4576036,0.109,0.11,0.00011,0.0016,0.00661
7740,4.69e-05,4.69e-06,7.262e-10,2.1529600000000004e-09,2.2500000000000003e-12,2.3104000000000003e-12,1.87489e-11,0.0003124,0.4576036,0.979,0.11,0.00011,0.000312,0.00114
7750,4.715e-05,4.715e-06,4.578e-10,1.4062499999999998e-09,2.3409e-12,2.3716e-12,1.88356e-11,0.0008205,0.4576036,0.552,0.11,0.00011,0.00082,0.00316
7760,4.692e-05,4.692e-06,5.871e-10,2.0520900000000005e-09,2.2500000000000003e-12,2.3104000000000003e-12,1.88356e-11,0.001089,0.4576036,0.257,0.11,0.00011,0.00109,0.00491
7770,4.7e-05,4.7e-06,2.717e-10,3.8068899999999995e-09,2.2500000000000003e-12,2.3716e-12,1.87489e-11,0.001102,0.4576036,0.311,0.11,0.00011,0.0011,0.00509
7780,4.712e-05,4.712e-06,2.993e-10,9.363599999999999e-10,2.2500000000000003e-12,2.3409e-12,1.87489e-11,0.002211,0.4576036,0.0677,0.11,0.00011,0.00221,0.00862
7790,4.663e-05,4.663e-06,5.855e-10,2.31361e-09,2.3104000000000003e-12,2.3409e-12,1.88356e-11,0.001367,0.4576036,0.212,0.109,0.00011,0.00137,0.00568
7800,4.67e-05,4.669999999999999e-06,3.943e-10,6.451600000000001e-10,2.2500000000000003e-12,2.3409e-12,1.8662400000000003e-11,0.001165,0.4576036,0.233,0.109,0.00011,0.00117,0.00457
7810,4.684e-05,4.6839999999999995e-06,8.903e-10,1.8062500000000003e-09,2.2801e-12,2.3716e-12,1.88356e-11,0.002081,0.4576036,0.0817,0.109,0.00011,0.00208,0.00868
7820,4.672e-05,4.672e-06,1.635e-10,1.681e-09,2.2500000000000003e-12,2.3716e-12,1.87489e-11,0.001033,0.4576036,0.375,0.109,0.00011,0.00103,0.00396
7830,4.659e-05,4.659e-06,2.092e-10,1.2888099999999998e-09,2.2201e-12,2.3409e-12,1.88356e-11,0.0005107,0.4576036,0.803,0.109,0.00011,0.000511,0.00252
7840,4.713e-05,4.713e-06,1.96e-10,1.89225e-09,2.2500000000000003e-12,2.3409e-12,1.8662400000000003e-11,0.0007068,0.4576036,0.73,0.109,0.00011,0.000707,0.00286
7850,4.649e-05,4.649e-06,1.72e-10,1.8576099999999998e-09,2.2201e-12,2.3716e-12,1.88356e-11,0.001412,0.4576036,0.131,0.109,0.00011,0.00141,0.00635
7860,4.648e-05,4.648e-06,2.758e-10,1.0112400000000001e-09,2.2500000000000003e-12,2.3409e-12,1.88356e-11,0.001581,0.4576036,0.119,0.109,0.00011,0.00158,0.00628
7870,4.649e-05,4.649e-06,3.816e-10,9.5481e-10,2.2500000000000003e-12,2.3716e-12,1.88356e-11,0.001813,0.4576036,0.0894,0.109,0.00011,0.00181,0.0074
7880,4.711e-05,4.711e-06,4.341e-10,4.03225e-09,2.1904e-12,2.3104000000000003e-12,1.87489e-11,0.0006534,0.4576036,0.728,0.109,0.00011,0.000653,0.00323
7890,4.641e-05,4.641e-06,2.76e-10,1.08241e-09,2.2801e-12,2.3409e-12,1.88356e-11,0.002126,0.4576036,0.0893,0.109,0.00011,0.00213,0.00792
7900,4.656e-05,4.656e-06,5.402e-10,1.9009600000000004e-09,2.1904e-12,2.3104000000000003e-12,1.88356e-11,0.0009719,0.4576036,0.41,0.109,0.00011,0.000972,0.00392
7910,4.616e-05,4.6159999999999995e-06,3.624e-10,1.0562499999999997e-09,2.2201e-12,2.3409e-12,1.8662400000000003e-11,0.0009138,0.4576036,0.28,0.108,0.00011,0.000914,0.00417
7920,4.673e-05,4.673e-06,2.252e-10,1.33956e-09,2.2201e-12,2.3409e-12,1.8662400000000003e-11,0.0006016,0.4576036,0.725,0.108,0.00011,0.000602,0.00257
7930,4.622e-05,4.622e-06,6.411e-10,1.98916e-09,2.1904e-12,2.3409e-12,1.88356e-11,0.0002631,0.4576036,0.965,0.108,0.00011,0.000263,0.00165
7940,4.639e-05,4.639e-06,5.626e-10,7.29e-10,2.2201e-12,2.3409e-12,1.88356e-11,0.0003967,0.4576036,0.964,0.108,0.00011,0.000397,0.0016
7950,4.587e-05,4.587e-06,4.835e-10,2.0250000000000003e-09,2.1609e-12,2.3409e-12,1.88356e-11,0.0002902,0.4576036,0.963,0.108,0.00011,0.00029,0.00133
7960,4.615e-05,4.615e-06,6.67e-10,1.89225e-09,2.1904e-12,2.3409e-12,1.88356e-11,0.002026,0.4576036,0.0889,0.108,0.00011,0.00203,0.00824
7970,4.605e-05,4.605e-06,6.677e-10,1.7139599999999997e-09,2.2201e-12,2.3409e-12,1.88356e-11,0.001934,0.4576036,0.0977,0.108,0.00011,0.00193,0.00779
7980,4.572e-05,4.5720000000000004e-06,3.17e-10,1.4062499999999998e-09,2.1609e-12,2.3716e-12,1.88356e-11,0.001298,0.4576036,0.19,0.108,0.00011,0.0013,0.00528
7990,4.583e-05,4.583e-06,6.102e-10,1.43641e-09,2.1904e-12,2.3409e-12,1.87489e-11,9.473e-05,0.4576036,0.961,0.108,0.00011,9.47e-05,0.000696
8000,4.571e-05,4.571e-06,4.665e-10,9.0601e-10,2.1904e-12,2.3409e-12,1.88356e-11,0.0009919,0.4576036,0.278,0.108,0.00011,0.000992,0.00408
8010,4.606e-05,4.6060000000000005e-06,5.641e-10,3.6723600000000003e-09,2.1904e-12,2.3409e-12,1.88356e-11,0.002579,0.4576036,0.0732,0.108,0.00011,0.00258,0.00967
8020,4.6e-05,4.6e-06,6.957e-10,1.2249999999999998e-09,2.1904e-12,2.3716e-12,1.88356e-11,0.0004639,0.4576036,0.959,0.108,0.00011,0.000464,0.00223
8030,4.606e-05,4.6060000000000005e-06,2.714e-10,1.77241e-09,2.1609e-12,2.3409e-12,1.88356e-11,0.0007615,0.4576036,0.541,0.107,0.00011,0.000761,0.00316
8040,4.557e-05,4.557e-06,6.624e-10,8.352100000000001e-10,2.1609e-12,2.3409e-12,1.8576100000000003e-11,0.0002825,0.4576036,0.957,0.107,0.00011,0.000282,0.00118
8050,4.566e-05,4.566e-06,2.658e-10,1.23904e-09,2.1609e-12,2.3409e-12,1.88356e-11,0.0002111,0.4576036,0.956,0.107,0.00011,0.000211,0.0011
8060,4.551e-05,4.551e-06,2.442e-10,3.868839999999999e-09,2.1609e-12,2.3409e-12,1.87489e-11,0.001106,0.4576036,0.305,0.107,0.00011,0.00111,0.00463
8070,4.55e-05,4.5500000000000005e-06,6.622e-10,1.06276e-09,2.1609e-12,2.3409e-12,1.88356e-11,0.001056,0.4576036,0.335,0.107,0.00011,0.00106,0.00407
8080,4.534e-05,4.534e-06,1.851e-10,2.7039999999999998e-09,2.1904e-12,2.3409e-12,1.87489e-11,0.001585,0.4576036,0.172,0.107,0.00011,0.00159,0.00638
8090,4.539e-05,4.539e-06,2.512e-10,4.0000000000000007e-10,2.1316e-12,2.3409e-12,1.88356e-11,0.0001154,0.4576036,0.954,0.107,0.00011,0.000115,0.000699
8100,4.541e-05,4.541e-06,3.316e-10,1.37641e-09,2.1609e-12,2.3409e-12,1.88356e-11,0.000915,0.4576036,0.334,0.107,0.00011,0.000915,0.0039
8110,4.535e-05,4.535e-06,5.195e-10,1.9272100000000004e-09,2.1609e-12,2.3409e-12,1.88356e-11,0.001273,0.4576036,0.251,0.107,0.00011,0.00127,0.00508
8120,4.557e-05,4.557e-06,1.608e-10,1.82329e-09,2.1904e-12,2.3716e-12,1.88356e-11,0.002178,0.4576036,0.0726,0.107,0.00011,0.00218,0.00912
8130,4.565e-05,4.5649999999999995e-06,7.787e-10,2.19961e-09,2.1316e-12,2.3716e-12,1.88356e-11,0.002446,0.4576036,0.0599,0.107,0.00011,0.00245,0.0104
8140,4.549e-05,4.549e-06,3.151e-10,1.67281e-09,2.1316e-12,2.3104000000000003e-12,1.88356e-11,0.0007485,0.4576036,0.536,0.107,0.00011,0.000749,0.00328
8150,4.514e-05,4.5139999999999995e-06,1.278e-10,1.17649e-09,2.1316e-12,2.3409e-12,1.88356e-11,0.0009911,0.4576036,0.275,0.107,0.00011,0.000991,0.00426
8160,4.548e-05,4.5479999999999995e-06,4.652e-10,2.45025e-09,2.1025000000000004e-12,2.3409e-12,1.87489e-11,0.0006997,0.4576036,0.589,0.106,0.00011,0.0007,0.00312
8170,4.53e-05,4.530000000000001e-06,1.628e-10,1.6974399999999999e-09,2.1609e-12,2.3409e-12,1.87489e-11,0.0008281,0.4576036,0.442,0.106,0.00011,0.000828,0.00352
8180,4.491e-05,4.491e-06,5.027e-10,7.0756e-10,2.1025000000000004e-12,2.3409e-12,1.88356e-11,0.001079,0.4576036,0.187,0.106,0.00011,0.00108,0.00479
8190,4.498e-05,4.498e-06,1.675e-10,4.84e-10,2.1316e-12,2.3409e-12,1.87489e-11,0.0008754,0.4576036,0.274,0.106,0.00011,0.000875,0.00372
8200,4.49e-05,4.49e-06,1.419e-10,1.94481e-09,2.1609e-12,2.3716e-12,1.88356e-11,0.001095,0.4576036,0.274,0.106,0.00011,0.00109,0.00459
8210,4.495e-05,4.495e-06,1.994e-10,1.296e-09,2.1316e-12,2.3716e-12,1.88356e-11,0.0007483,0.4576036,0.401,0.106,0.00011,0.000748,0.00356
8220,4.471e-05,4.471e-06,9.52e-10,9.7344e-10,2.1316e-12,2.3409e-12,1.88356e-11,0.0002338,0.4576036,0.945,0.106,0.00011,0.000234,0.00106
8230,4.477e-05,4.477e-06,1.873e-10,1.4137599999999999e-09,2.1025000000000004e-12,2.3409e-12,1.88356e-11,0.001094,0.4576036,0.249,0.106,0.00011,0.00109,0.00479
8240,4.476e-05,4.476e-06,1.935e-10,1.156e-09,2.1316e-12,2.3716e-12,1.88356e-11,0.001329,0.4576036,0.17,0.106,0.00011,0.00133,0.00561
8250,4.462e-05,4.462000000000001e-06,2.694e-10,1.2673599999999999e-09,2.1316e-12,2.3409e-12,1.88356e-11,0.001577,0.4576036,0.127,0.106,0.00011,0.00158,0.00658
8260,4.47e-05,4.47e-06,2.798e-10,1.47456e-09,2.1609e-12,2.3716e-12,1.87489e-11,0.0009626,0.4576036,0.3,0.106,0.00011,0.000963,0.00417
8270,4.483e-05,4.483e-06,2.491e-10,1.4899600000000003e-09,2.1025000000000004e-12,2.3409e-12,1.88356e-11,0.0004798,0.4576036,0.941,0.106,0.00011,0.00048,0.00201
8280,4.494e-05,4.494e-06,6.457e-10,9.486400000000001e-10,2.1025000000000004e-12,2.3409e-12,1.8662400000000003e-11,0.0004142,0.4576036,0.941,0.106,0.00011,0.000414,0.00181
8290,4.46e-05,4.46e-06,6.253e-10,2.2467600000000002e-09,2.1609e-12,2.3716e-12,1.87489e-11,0.00199,0.4576036,0.0868,0.106,0.00011,0.00199,0.00821
8300,4.484e-05,4.484e-06,6.927e-10,1.45161e-09,2.1316e-12,2.3716e-12,1.88356e-11,0.002163,0.4576036,0.0538,0.105,0.00011,0.00216,0.00905
8310,4.438e-05,4.438e-06,3.157e-10,9.180900000000001e-10,2.1025000000000004e-12,2.3716e-12,1.87489e-11,0.001157,0.4576036,0.204,0.105,0.00011,0.00116,0.00459
8320,4.469e-05,4.469e-06,1e-09,2.7039999999999998e-09,2.1609e-12,2.4025e-12,1.88356e-11,0.002305,0.4576036,0.0716,0.105,0.00011,0.0023,0.00992
8330,4.439e-05,4.439e-06,1.921e-10,1.31769e-09,2.1025000000000004e-12,2.3716e-12,1.88356e-11,0.001276,0.4576036,0.169,0.105,0.00011,0.00128,0.0054
8340,4.429e-05,4.4289999999999994e-06,3.455e-10,1.7056900000000001e-09,2.0736e-12,2.3409e-12,1.88356e-11,0.0003259,0.4576036,0.937,0.105,0.00011,0.000326,0.00213
8350,4.446e-05,4.4459999999999994e-06,8.093e-11,1.1902499999999999e-09,2.0736e-12,2.3409e-12,1.88356e-11,0.0007868,0.4576036,0.437,0.105,0.00011,0.000787,0.00337
8360,4.456e-05,4.456e-06,6.039e-10,1.9272100000000004e-09,2.0736e-12,2.3409e-12,1.88356e-11,0.0004956,0.4576036,0.935,0.105,0.00011,0.000496,0.00207
8370,4.413e-05,4.413e-06,3.668e-10,7.896099999999999e-10,2.1025000000000004e-12,2.3409e-12,1.87489e-11,0.001101,0.4576036,0.224,0.105,0.00011,0.0011,0.00443
8380,4.428e-05,4.428000000000001e-06,3.811e-10,1.1222500000000001e-09,2.0736e-12,2.3409e-12,1.87489e-11,0.0002487,0.4576036,0.934,0.105,0.0001,0.000249,0.0013
8390,4.425e-05,4.425e-06,3.915e-10,2.27529e-09,2.1025000000000004e-12,2.4025e-12,1.88356e-11,0.001961,0.4576036,0.0948,0.105,0.00011,0.00196,0.00818
8400,4.404e-05,4.404e-06,4.09e-10,8.0656e-10,2.0736e-12,2.3409e-12,1.88356e-11,0.001422,0.4576036,0.126,0.105,0.00011,0.00142,0.00603
8410,4.402e-05,4.402e-06,2.087e-10,1.16964e-09,2.0736e-12,2.3716e-12,1.87489e-11,0.001094,0.4576036,0.223,0.105,0.00011,0.00109,0.00465
8420,4.401e-05,4.401e-06,5.016e-10,1.06276e-09,2.0736e-12,2.3409e-12,1.88356e-11,0.0001743,0.4576036,0.932,0.105,0.0001,0.000174,0.000949
8430,4.441e-05,4.4409999999999995e-06,9.451e-10,1.54449e-09,2.1316e-12,2.3716e-12,1.88356e-11,0.0004068,0.4576036,0.931,0.104,0.0001,0.000407,0.00196
8440,4.384e-05,4.384e-06,3.873e-10,1.14244e-09,2.1025000000000004e-12,2.3409e-12,1.88356e-11,0.001088,0.4576036,0.245,0.104,0.00011,0.00109,0.00446
8450,4.396e-05,4.396e-06,1.952e-10,2.07025e-09,2.1025000000000004e-12,2.3716e-12,1.88356e-11,0.000862,0.4576036,0.434,0.104,0.0001,0.000862,0.00375
8460,4.437e-05,4.437e-06,5.868e-10,8.352100000000001e-10,2.1025000000000004e-12,2.4025e-12,1.88356e-11,0.0004422,0.4576036,0.929,0.104,0.0001,0.000442,0.00192
8470,4.403e-05,4.403e-06,5.045e-10,7.728400000000001e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0004744,0.4576036,0.697,0.104,0.0001,0.000474,0.00249
8480,4.369e-05,4.369e-06,2.516e-10,9.5481e-10,2.1025000000000004e-12,2.3716e-12,1.88356e-11,0.0009812,0.4576036,0.269,0.104,0.0001,0.000981,0.00399
8490,4.404e-05,4.404e-06,6.323e-10,2.68324e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0004419,0.4576036,0.927,0.104,0.0001,0.000442,0.00196
