iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,pde_rms,bcv_rms,bcd_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2,tau
1300,0.0004106,4.105e-05,1.534e-07,9.486400000000001e-08,8.352099999999998e-08,2.89444e-07,3.844e-07,0.000308,0.000289,0.000538,0.00062,0.0634,0.00337,0.000214,0.0001,3.6e-10,0.0241,0.0364
1310,0.0004099,4.098e-05,1.503e-07,9.3636e-08,8.236899999999999e-08,2.72484e-07,3.7945600000000003e-07,0.000306,0.000287,0.000522,0.000616,0.0628,0.00336,0.000211,0.0001,2.95e-10,0.0239,0.0364
1320,0.0004092,4.092e-05,1.474e-07,9.1809e-08,8.122499999999999e-08,2.58064e-07,3.74544e-07,0.000303,0.000285,0.000508,0.000612,0.0622,0.00335,0.000208,0.0001,3.31e-10,0.0238,0.0364
1330,0.0004085,4.085e-05,1.445e-07,9.0601e-08,8.0089e-08,2.4304899999999997e-07,3.6966400000000005e-07,0.000301,0.000283,0.000493,0.000608,0.0616,0.00333,0.000205,0.0001,2.62e-10,0.0236,0.0364
1340,0.0004079,4.078e-05,1.419e-07,8.940100000000001e-08,7.952400000000002e-08,2.304e-07,3.6602499999999997e-07,0.000299,0.000282,0.00048,0.000605,0.061,0.00302,0.000184,0.0001,2.65e-10,0.0235,0.0364
1350,0.0004073,4.073e-05,1.396e-07,8.8209e-08,7.839999999999999e-08,2.19024e-07,3.6120099999999995e-07,0.000297,0.00028,0.000468,0.000601,0.0604,0.00301,0.000182,0.0001,2.84e-10,0.0233,0.0364
1360,0.0004067,4.067e-05,1.373e-07,8.702500000000001e-08,7.728399999999999e-08,2.0793600000000002e-07,3.5760400000000003e-07,0.000295,0.000278,0.000456,0.000598,0.0599,0.00299,0.000179,0.0001,3.09e-10,0.0232,0.0364
1370,0.0004062,4.061e-05,1.351e-07,8.584900000000002e-08,7.672900000000001e-08,1.9802499999999997e-07,3.540250000000001e-07,0.000293,0.000277,0.000445,0.000595,0.0594,0.00298,0.000177,0.0001,2.93e-10,0.023,0.0364
1380,0.0004056,4.056e-05,1.33e-07,8.468100000000002e-08,7.5625e-08,1.8835599999999997e-07,3.50464e-07,0.000291,0.000275,0.000434,0.000592,0.0588,0.00297,0.000175,0.0001,3.54e-10,0.0229,0.0364
1390,0.0004051,4.05e-05,1.31e-07,8.41e-08,7.507599999999999e-08,1.7892899999999997e-07,3.46921e-07,0.00029,0.000274,0.000423,0.000589,0.0583,0.00296,0.000173,0.0001,3.41e-10,0.0228,0.0364
1400,0.0004045,4.045e-05,1.291e-07,8.2944e-08,7.3984e-08,1.70569e-07,3.4339600000000007e-07,0.000288,0.000272,0.000413,0.000586,0.0578,0.00295,0.00017,0.0001,2.69e-10,0.0226,0.0364
1410,0.000404,4.04e-05,1.272e-07,8.179600000000001e-08,7.344099999999999e-08,1.6240899999999998e-07,3.39889e-07,0.000286,0.000271,0.000403,0.000583,0.0572,0.00294,0.000168,0.0001,2.31e-10,0.0225,0.0364
1420,0.0004035,4.035e-05,1.255e-07,8.122499999999999e-08,7.2361e-08,1.5523599999999997e-07,3.364e-07,0.000285,0.000269,0.000394,0.00058,0.0568,0.00266,0.000151,0.0001,2.67e-10,0.0224,0.0364
1430,0.0004031,4.03e-05,1.239e-07,8.0656e-08,7.182400000000001e-08,1.48225e-07,3.3408399999999994e-07,0.000284,0.000268,0.000385,0.000578,0.0563,0.00265,0.000149,0.0001,3.5e-10,0.0223,0.0364
1440,0.0004026,4.026e-05,1.224e-07,7.952400000000002e-08,7.1289e-08,1.4137599999999998e-07,3.30625e-07,0.000282,0.000267,0.000376,0.000575,0.0558,0.00264,0.000148,0.0001,3.36e-10,0.0221,0.0364
1450,0.0004022,4.021e-05,1.209e-07,7.8961e-08,7.0225e-08,1.35424e-07,3.2832900000000005e-07,0.000281,0.000265,0.000368,0.000573,0.0554,0.00263,0.000146,0.0001,3.13e-10,0.022,0.0364
1460,0.0004017,4.017e-05,1.195e-07,7.839999999999999e-08,6.9696e-08,1.2960000000000002e-07,3.2489999999999995e-07,0.00028,0.000264,0.00036,0.00057,0.0549,0.00262,0.000144,0.0001,3.15e-10,0.0219,0.0364
1470,0.0004013,4.013e-05,1.181e-07,7.728399999999999e-08,6.9169e-08,1.24609e-07,3.22624e-07,0.000278,0.000263,0.000353,0.000568,0.0545,0.00261,0.000142,0.0001,3.04e-10,0.0218,0.0364
1480,0.0004009,4.008e-05,1.167e-07,7.672900000000001e-08,6.864400000000002e-08,1.1902499999999998e-07,3.1922499999999995e-07,0.000277,0.000262,0.000345,0.000565,0.0541,0.0026,0.000141,0.0001,3.46e-10,0.0217,0.0364
1490,0.0004004,4.004e-05,1.154e-07,7.617599999999999e-08,6.759999999999998e-08,1.1424399999999999e-07,3.1696900000000004e-07,0.000276,0.00026,0.000338,0.000563,0.0536,0.0026,0.000139,0.0001,2.46e-10,0.0216,0.0364
1500,0.0004,4e-05,1.142e-07,7.5625e-08,6.7081e-08,1.0956100000000001e-07,3.14721e-07,0.000275,0.000259,0.000331,0.000561,0.0532,0.00259,0.000138,0.0001,2.72e-10,0.0215,0.0364
1510,0.0003996,3.996e-05,1.13e-07,7.507599999999999e-08,6.656399999999999e-08,1.0497600000000001e-07,3.11364e-07,0.000274,0.000258,0.000324,0.000558,0.0528,0.00234,0.000124,0.0001,3.01e-10,0.0214,0.0364
1520,0.0003993,3.992e-05,1.119e-07,7.452900000000002e-08,6.604900000000001e-08,1.0112399999999999e-07,3.0913599999999997e-07,0.000273,0.000257,0.000318,0.000556,0.0524,0.00233,0.000122,0.0001,3.74e-10,0.0213,0.0364
1530,0.0003989,3.989e-05,1.108e-07,7.3984e-08,6.5536e-08,9.7344e-08,3.0691600000000005e-07,0.000272,0.000256,0.000312,0.000554,0.052,0.00233,0.000121,0.0001,2.97e-10,0.0212,0.0364
1540,0.0003985,3.985e-05,1.098e-07,7.344099999999999e-08,6.502500000000001e-08,9.3636e-08,3.0470399999999997e-07,0.000271,0.000255,0.000306,0.000552,0.0518,0.00232,0.00012,0.0001,2.72e-10,0.0211,0.0364
1550,0.0003982,3.982e-05,1.088e-07,7.29e-08,6.4516e-08,8.999999999999999e-08,3.025e-07,0.00027,0.000254,0.0003,0.00055,0.0517,0.00231,0.000119,0.0001,2.85e-10,0.021,0.0364
1560,0.0003978,3.978e-05,1.078e-07,7.2361e-08,6.400900000000001e-08,8.702500000000001e-08,3.0030399999999996e-07,0.000269,0.000253,0.000295,0.000548,0.0515,0.0023,0.000119,0.0001,4.24e-10,0.0209,0.0364
1570,0.0003975,3.975e-05,1.068e-07,7.182400000000001e-08,6.3504e-08,8.352099999999998e-08,2.981160000000001e-07,0.000268,0.000252,0.000289,0.000546,0.0514,0.00229,0.000118,0.0001,3.61e-10,0.0208,0.0364
1580,0.0003972,3.971e-05,1.059e-07,7.1289e-08,6.300099999999998e-08,8.0656e-08,2.95936e-07,0.000267,0.000251,0.000284,0.000544,0.0512,0.00229,0.000117,0.0001,3.38e-10,0.0207,0.0364
1590,0.0003968,3.968e-05,1.05e-07,7.0756e-08,6.25e-08,7.7841e-08,2.9376399999999996e-07,0.000266,0.00025,0.000279,0.000542,0.0511,0.00228,0.000116,0.0001,4.02e-10,0.0206,0.0364
1600,0.0003965,3.965e-05,1.041e-07,7.0225e-08,6.200099999999999e-08,7.507599999999999e-08,2.92681e-07,0.000265,0.000249,0.000274,0.000541,0.051,0.00227,0.000116,0.0001,2.77e-10,0.0206,0.0364
1610,0.0003962,3.961e-05,1.033e-07,6.9696e-08,6.1504e-08,7.2361e-08,2.9052099999999996e-07,0.000264,0.000248,0.000269,0.000539,0.0508,0.00226,0.000115,0.0001,3.52e-10,0.0205,0.0364
1620,0.0003958,3.958e-05,1.024e-07,6.9169e-08,6.100899999999999e-08,6.9696e-08,2.8836900000000006e-07,0.000263,0.000247,0.000264,0.000537,0.0507,0.00226,0.000114,0.0001,3.83e-10,0.0204,0.0364
1630,0.0003955,3.955e-05,1.016e-07,6.9169e-08,6.051600000000001e-08,6.759999999999998e-08,2.86225e-07,0.000263,0.000246,0.00026,0.000535,0.0506,0.00204,0.000103,0.0001,2.57e-10,0.0203,0.0364
1640,0.0003952,3.952e-05,1.009e-07,6.864400000000002e-08,6.0025e-08,6.502500000000001e-08,2.840890000000001e-07,0.000262,0.000245,0.000255,0.000533,0.0505,0.00204,0.000103,0.0001,2.94e-10,0.0202,0.0364
1650,0.000395,3.949e-05,1.002e-07,6.8121e-08,6.0025e-08,6.300099999999998e-08,2.83024e-07,0.000261,0.000245,0.000251,0.000532,0.0503,0.00203,0.000102,0.0001,2.65e-10,0.0202,0.0364
1660,0.0003947,3.946e-05,9.946e-08,6.759999999999998e-08,5.9536e-08,6.100899999999999e-08,2.809e-07,0.00026,0.000244,0.000247,0.00053,0.0502,0.00202,0.000102,0.0001,2.94e-10,0.0201,0.0364
1670,0.0003944,3.944e-05,9.877e-08,6.759999999999998e-08,5.9049e-08,5.9049e-08,2.7984099999999997e-07,0.00026,0.000243,0.000243,0.000529,0.0501,0.00202,0.000101,0.0001,3.2e-10,0.02,0.0364
1680,0.0003941,3.941e-05,9.809e-08,6.7081e-08,5.8564e-08,5.7121000000000006e-08,2.77729e-07,0.000259,0.000242,0.000239,0.000527,0.05,0.00201,0.000101,0.0001,2.62e-10,0.0199,0.0364
1690,0.0003938,3.938e-05,9.743e-08,6.656399999999999e-08,5.8081e-08,5.5696e-08,2.76676e-07,0.000258,0.000241,0.000236,0.000526,0.0499,0.00201,0.0001,0.0001,2.89e-10,0.0199,0.0364
1700,0.0003936,3.935e-05,9.678e-08,6.656399999999999e-08,5.8081e-08,5.3824e-08,2.7457600000000006e-07,0.000258,0.000241,0.000232,0.000524,0.0498,0.002,9.95e-05,0.0001,3.92e-10,0.0198,0.0364
1710,0.0003933,3.933e-05,9.615e-08,6.604900000000001e-08,5.7600000000000006e-08,5.1984000000000004e-08,2.72484e-07,0.000257,0.00024,0.000228,0.000522,0.0497,0.00199,9.9e-05,0.0001,2.75e-10,0.0197,0.0364
1720,0.000393,3.93e-05,9.553e-08,6.5536e-08,5.7121000000000006e-08,5.0625e-08,2.71441e-07,0.000256,0.000239,0.000225,0.000521,0.0496,0.00199,9.85e-05,0.0001,2.77e-10,0.0196,0.0364
1730,0.0003928,3.928e-05,9.492e-08,6.5536e-08,5.664400000000001e-08,4.9284e-08,2.7039999999999993e-07,0.000256,0.000238,0.000222,0.00052,0.0495,0.00198,9.8e-05,0.0001,3.02e-10,0.0196,0.0364
1740,0.0003925,3.925e-05,9.432e-08,6.502500000000001e-08,5.664400000000001e-08,4.7524e-08,2.68324e-07,0.000255,0.000238,0.000218,0.000518,0.0494,0.00197,9.75e-05,0.0001,3.01e-10,0.0195,0.0364
1750,0.0003923,3.922e-05,9.373e-08,6.4516e-08,5.616899999999999e-08,4.6225e-08,2.67289e-07,0.000254,0.000237,0.000215,0.000517,0.0493,0.00197,9.7e-05,0.0001,2.5e-10,0.0194,0.0364
1760,0.000392,3.92e-05,9.315e-08,6.4516e-08,5.5696e-08,4.4944e-08,2.652250000000001e-07,0.000254,0.000236,0.000212,0.000515,0.0492,0.00196,9.65e-05,0.0001,2.81e-10,0.0194,0.0364
1770,0.0003918,3.917e-05,9.259e-08,6.400900000000001e-08,5.5225e-08,4.3681000000000006e-08,2.6419600000000005e-07,0.000253,0.000235,0.000209,0.000514,0.0491,0.00196,9.6e-05,0.0001,2.61e-10,0.0193,0.0364
1780,0.0003915,3.915e-05,9.203e-08,6.400900000000001e-08,5.5225e-08,4.2025e-08,2.62144e-07,0.000253,0.000235,0.000205,0.000512,0.049,0.00195,9.55e-05,0.0001,2.56e-10,0.0192,0.0364
1790,0.0003913,3.912e-05,9.151e-08,6.3504e-08,5.4756e-08,4.1209e-08,2.6112099999999997e-07,0.000252,0.000234,0.000203,0.000511,0.0489,0.00177,8.64e-05,0.0001,2.29e-10,0.0192,0.0364
1800,0.000391,3.91e-05,9.102e-08,6.3504e-08,5.4289e-08,4e-08,2.6010000000000006e-07,0.000252,0.000233,0.0002,0.00051,0.0488,0.00176,8.6e-05,0.0001,2.65e-10,0.0191,0.0364
1810,0.0003908,3.908e-05,9.054e-08,6.300099999999998e-08,5.4289e-08,3.8808999999999994e-08,2.58064e-07,0.000251,0.000233,0.000197,0.000508,0.0487,0.00176,8.56e-05,0.0001,2.6e-10,0.019,0.0364
1820,0.0003906,3.906e-05,9.007e-08,6.25e-08,5.3824e-08,3.8025e-08,2.5704899999999996e-07,0.00025,0.000232,0.000195,0.000507,0.0486,0.00175,8.52e-05,0.0001,3.22e-10,0.019,0.0364
1830,0.0003904,3.904e-05,8.96e-08,6.25e-08,5.3361000000000004e-08,3.6864000000000005e-08,2.5603600000000006e-07,0.00025,0.000231,0.000192,0.000506,0.0485,0.00175,8.48e-05,0.0001,2.55e-10,0.0189,0.0364
1840,0.0003902,3.902e-05,8.915e-08,6.200099999999999e-08,5.3361000000000004e-08,3.6100000000000006e-08,2.5502500000000005e-07,0.000249,0.000231,0.00019,0.000505,0.0485,0.00174,8.44e-05,0.0001,2.36e-10,0.0189,0.0364
1850,0.00039,3.899e-05,8.869e-08,6.200099999999999e-08,5.2900000000000004e-08,3.4968999999999994e-08,2.54016e-07,0.000249,0.00023,0.000187,0.000504,0.0484,0.00174,8.4e-05,0.0001,3.19e-10,0.0188,0.0364
1860,0.0003897,3.897e-05,8.825e-08,6.1504e-08,5.2900000000000004e-08,3.4225e-08,2.5200399999999993e-07,0.000248,0.00023,0.000185,0.000502,0.0483,0.00173,8.36e-05,0.0001,2.69e-10,0.0188,0.0364
1870,0.0003895,3.895e-05,8.781e-08,6.1504e-08,5.2441000000000006e-08,3.3124e-08,2.5100100000000004e-07,0.000248,0.000229,0.000182,0.000501,0.0482,0.00173,8.32e-05,0.0001,2.32e-10,0.0187,0.0364
1880,0.0003893,3.893e-05,8.738e-08,6.1504e-08,5.1984000000000004e-08,3.2400000000000006e-08,2.5e-07,0.000248,0.000228,0.00018,0.0005,0.0481,0.00172,8.29e-05,0.0001,2.39e-10,0.0186,0.0364
1890,0.0003891,3.891e-05,8.696e-08,6.100899999999999e-08,5.1984000000000004e-08,3.1683999999999994e-08,2.49001e-07,0.000247,0.000228,0.000178,0.000499,0.0481,0.00172,8.25e-05,0.0001,2.14e-10,0.0186,0.0364
1900,0.0003889,3.889e-05,8.654e-08,6.100899999999999e-08,5.1529e-08,3.0625e-08,2.4800399999999995e-07,0.000247,0.000227,0.000175,0.000498,0.048,0.00171,8.21e-05,0.0001,2.57e-10,0.0185,0.0364
1910,0.0003887,3.887e-05,8.613e-08,6.051600000000001e-08,5.1529e-08,2.9929e-08,2.4700900000000006e-07,0.000246,0.000227,0.000173,0.000497,0.0479,0.00171,8.18e-05,0.0001,2.97e-10,0.0185,0.0364
1920,0.0003885,3.885e-05,8.572e-08,6.051600000000001e-08,5.1075999999999994e-08,2.9241000000000004e-08,2.45025e-07,0.000246,0.000226,0.000171,0.000495,0.0478,0.0017,8.14e-05,0.0001,2.45e-10,0.0184,0.0364
1930,0.0003883,3.883e-05,8.532e-08,6.0025e-08,5.0625e-08,2.8560999999999997e-08,2.4403599999999995e-07,0.000245,0.000225,0.000169,0.000494,0.0478,0.0017,8.11e-05,0.0001,2.51e-10,0.0184,0.0364
1940,0.0003881,3.881e-05,8.493e-08,6.0025e-08,5.0625e-08,2.7889e-08,2.4304899999999997e-07,0.000245,0.000225,0.000167,0.000493,0.0477,0.00169,8.07e-05,0.0001,3.23e-10,0.0183,0.0364
1950,0.0003879,3.879e-05,8.454e-08,5.9536e-08,5.0176e-08,2.7225e-08,2.4206400000000004e-07,0.000244,0.000224,0.000165,0.000492,0.0476,0.00169,8.04e-05,0.0001,2.99e-10,0.0183,0.0364
1960,0.0003877,3.877e-05,8.416e-08,5.9536e-08,5.0176e-08,2.6569e-08,2.41081e-07,0.000244,0.000224,0.000163,0.000491,0.0475,0.00168,8e-05,0.0001,2.46e-10,0.0182,0.0364
1970,0.0003875,3.875e-05,8.378e-08,5.9049e-08,4.9729e-08,2.5921000000000004e-08,2.401e-07,0.000243,0.000223,0.000161,0.00049,0.0475,0.00168,7.97e-05,0.0001,2.49e-10,0.0182,0.0364
1980,0.0003874,3.873e-05,8.341e-08,5.9049e-08,4.9729e-08,2.5280999999999997e-08,2.3912099999999996e-07,0.000243,0.000223,0.000159,0.000489,0.0474,0.00167,7.93e-05,0.0001,2.47e-10,0.0181,0.0364
1990,0.0003872,3.871e-05,8.304e-08,5.9049e-08,4.9284e-08,2.4648999999999998e-08,2.38144e-07,0.000243,0.000222,0.000157,0.000488,0.0473,0.00167,7.9e-05,0.0001,3.2e-10,0.0181,0.0364
2000,0.000387,3.87e-05,8.27e-08,5.8564e-08,4.9284e-08,2.4336e-08,2.3716900000000002e-07,0.000242,0.000222,0.000156,0.000487,0.0473,0.00151,7.15e-05,0.0001,2.97e-10,0.018,0.0364
2010,0.0003868,3.868e-05,8.238e-08,5.8564e-08,4.8841e-08,2.3716000000000002e-08,2.36196e-07,0.000242,0.000221,0.000154,0.000486,0.0472,0.00151,7.12e-05,0.0001,2.44e-10,0.018,0.0364
2020,0.0003867,3.866e-05,8.205e-08,5.8081e-08,4.8841e-08,2.3104000000000003e-08,2.3522500000000002e-07,0.000241,0.000221,0.000152,0.000485,0.0471,0.0015,7.09e-05,0.0001,3.5e-10,0.0179,0.0364
2030,0.0003865,3.865e-05,8.173e-08,5.8081e-08,4.84e-08,2.2801000000000003e-08,2.34256e-07,0.000241,0.00022,0.000151,0.000484,0.0471,0.0015,7.07e-05,0.0001,2.8e-10,0.0179,0.0364
2040,0.0003863,3.863e-05,8.142e-08,5.8081e-08,4.84e-08,2.2200999999999998e-08,2.3328899999999997e-07,0.000241,0.00022,0.000149,0.000483,0.047,0.0015,7.04e-05,0.0001,2.41e-10,0.0178,0.0364
2050,0.0003862,3.861e-05,8.111e-08,5.7600000000000006e-08,4.7961e-08,2.1904e-08,2.32324e-07,0.00024,0.000219,0.000148,0.000482,0.047,0.00149,7.01e-05,0.0001,2.5e-10,0.0178,0.0364
2060,0.000386,3.86e-05,8.08e-08,5.7600000000000006e-08,4.7961e-08,2.1316e-08,2.3136099999999998e-07,0.00024,0.000219,0.000146,0.000481,0.0469,0.00149,6.98e-05,0.0001,2.35e-10,0.0177,0.0364
2070,0.0003858,3.858e-05,8.05e-08,5.7600000000000006e-08,4.7524e-08,2.1025e-08,2.304e-07,0.00024,0.000218,0.000145,0.00048,0.0468,0.00148,6.96e-05,0.0001,2.33e-10,0.0177,0.0364
2080,0.0003857,3.857e-05,8.02e-08,5.7121000000000006e-08,4.7524e-08,2.0449000000000003e-08,2.29441e-07,0.000239,0.000218,0.000143,0.000479,0.0468,0.00148,6.93e-05,0.0001,2.26e-10,0.0177,0.0364
2090,0.0003855,3.855e-05,7.99e-08,5.7121000000000006e-08,4.708899999999999e-08,2.0164e-08,2.2848400000000002e-07,0.000239,0.000217,0.000142,0.000478,0.0467,0.00148,6.9e-05,0.0001,2.48e-10,0.0176,0.0364
2100,0.0003854,3.853e-05,7.961e-08,5.7121000000000006e-08,4.708899999999999e-08,1.9599999999999997e-08,2.2848400000000002e-07,0.000239,0.000217,0.00014,0.000478,0.0467,0.00147,6.88e-05,0.0001,2.47e-10,0.0176,0.0364
2110,0.0003852,3.852e-05,7.932e-08,5.664400000000001e-08,4.6656e-08,1.9320999999999998e-08,2.27529e-07,0.000238,0.000216,0.000139,0.000477,0.0466,0.00147,6.85e-05,0.0001,2.65e-10,0.0175,0.0364
2120,0.0003851,3.85e-05,7.903e-08,5.664400000000001e-08,4.6656e-08,1.8768999999999998e-08,2.2657600000000003e-07,0.000238,0.000216,0.000137,0.000476,0.0466,0.00147,6.82e-05,0.0001,2.73e-10,0.0175,0.0364
2130,0.0003849,3.849e-05,7.875e-08,5.616899999999999e-08,4.6225e-08,1.8496e-08,2.25625e-07,0.000237,0.000215,0.000136,0.000475,0.0465,0.00146,6.8e-05,0.0001,2.43e-10,0.0174,0.0364
2140,0.0003847,3.847e-05,7.847e-08,5.616899999999999e-08,4.6225e-08,1.8225e-08,2.2467599999999997e-07,0.000237,0.000215,0.000135,0.000474,0.0464,0.00146,6.77e-05,0.0001,2.77e-10,0.0174,0.0364
2150,0.0003846,3.846e-05,7.819e-08,5.616899999999999e-08,4.6225e-08,1.7689e-08,2.23729e-07,0.000237,0.000215,0.000133,0.000473,0.0464,0.00145,6.75e-05,0.0001,2.51e-10,0.0174,0.0364
2160,0.0003844,3.844e-05,7.792e-08,5.5696e-08,4.5796e-08,1.7424e-08,2.22784e-07,0.000236,0.000214,0.000132,0.000472,0.0463,0.00145,6.72e-05,0.0001,3.72e-10,0.0173,0.0364
2170,0.0003843,3.843e-05,7.765e-08,5.5696e-08,4.5796e-08,1.7161000000000004e-08,2.22784e-07,0.000236,0.000214,0.000131,0.000472,0.0463,0.00145,6.7e-05,0.0001,2.91e-10,0.0173,0.0364
2180,0.0003842,3.841e-05,7.738e-08,5.5696e-08,4.5369e-08,1.6899999999999996e-08,2.21841e-07,0.000236,0.000213,0.00013,0.000471,0.0462,0.00144,6.67e-05,0.0001,2.94e-10,0.0172,0.0364
2190,0.000384,3.84e-05,7.712e-08,5.5696e-08,4.5369e-08,1.6384e-08,2.209e-07,0.000236,0.000213,0.000128,0.00047,0.0462,0.00144,6.65e-05,0.0001,2.31e-10,0.0172,0.0364
2200,0.0003839,3.838e-05,7.685e-08,5.5225e-08,4.4944e-08,1.6129e-08,2.1996100000000002e-07,0.000235,0.000212,0.000127,0.000469,0.0461,0.00144,6.62e-05,0.0001,3.25e-10,0.0171,0.0364
2210,0.0003837,3.837e-05,7.66e-08,5.5225e-08,4.4944e-08,1.5876e-08,2.19024e-07,0.000235,0.000212,0.000126,0.000468,0.0461,0.00143,6.6e-05,0.0001,2.83e-10,0.0171,0.0364
2220,0.0003836,3.836e-05,7.634e-08,5.5225e-08,4.4944e-08,1.5625e-08,2.1808900000000001e-07,0.000235,0.000212,0.000125,0.000467,0.046,0.00143,6.58e-05,0.0001,3.28e-10,0.0171,0.0364
2230,0.0003834,3.834e-05,7.608e-08,5.4756e-08,4.4521000000000005e-08,1.5376e-08,2.1808900000000001e-07,0.000234,0.000211,0.000124,0.000467,0.046,0.00143,6.55e-05,0.0001,3.32e-10,0.017,0.0364
2240,0.0003833,3.833e-05,7.583e-08,5.4756e-08,4.4521000000000005e-08,1.5129000000000003e-08,2.17156e-07,0.000234,0.000211,0.000123,0.000466,0.0459,0.00142,6.53e-05,0.0001,3.3e-10,0.017,0.0364
2250,0.0003832,3.832e-05,7.56e-08,5.4756e-08,4.4100000000000004e-08,1.4884e-08,2.1622500000000002e-07,0.000234,0.00021,0.000122,0.000465,0.0459,0.00129,5.91e-05,0.0001,3.2e-10,0.017,0.0364
2260,0.000383,3.83e-05,7.537e-08,5.4289e-08,4.4100000000000004e-08,1.4641e-08,2.15296e-07,0.000233,0.00021,0.000121,0.000464,0.0458,0.00129,5.89e-05,0.0001,3.11e-10,0.0169,0.0364
2270,0.0003829,3.829e-05,7.515e-08,5.4289e-08,4.4100000000000004e-08,1.4400000000000002e-08,2.15296e-07,0.000233,0.00021,0.00012,0.000464,0.0458,0.00128,5.87e-05,0.0001,3.33e-10,0.0169,0.0364
2280,0.0003828,3.828e-05,7.493e-08,5.4289e-08,4.3681000000000006e-08,1.4161000000000002e-08,2.1436899999999998e-07,0.000233,0.000209,0.000119,0.000463,0.0457,0.00128,5.85e-05,0.0001,3.29e-10,0.0168,0.0364
2290,0.0003827,3.827e-05,7.471e-08,5.4289e-08,4.3681000000000006e-08,1.3924e-08,2.1344400000000002e-07,0.000233,0.000209,0.000118,0.000462,0.0457,0.00128,5.83e-05,0.0001,2.37e-10,0.0168,0.0364
2300,0.0003826,3.825e-05,7.449e-08,5.3824e-08,4.3681000000000006e-08,1.3689e-08,2.1252099999999997e-07,0.000232,0.000209,0.000117,0.000461,0.0456,0.00127,5.81e-05,0.0001,2.86e-10,0.0168,0.0364
2310,0.0003824,3.824e-05,7.428e-08,5.3824e-08,4.3263999999999996e-08,1.3456e-08,2.1252099999999997e-07,0.000232,0.000208,0.000116,0.000461,0.0456,0.00127,5.79e-05,0.0001,3.18e-10,0.0167,0.0364
2320,0.0003823,3.823e-05,7.407e-08,5.3824e-08,4.3263999999999996e-08,1.3225000000000001e-08,2.1160000000000002e-07,0.000232,0.000208,0.000115,0.00046,0.0456,0.00127,5.78e-05,0.0001,2.92e-10,0.0167,0.0364
2330,0.0003822,3.822e-05,7.386e-08,5.3361000000000004e-08,4.2848999999999995e-08,1.2996000000000001e-08,2.1068099999999998e-07,0.000231,0.000207,0.000114,0.000459,0.0455,0.00126,5.76e-05,0.0001,2.33e-10,0.0167,0.0364
2340,0.0003821,3.821e-05,7.365e-08,5.3361000000000004e-08,4.2848999999999995e-08,1.2768999999999998e-08,2.1068099999999998e-07,0.000231,0.000207,0.000113,0.000459,0.0455,0.00126,5.74e-05,0.0001,2.87e-10,0.0166,0.0364
2350,0.000382,3.82e-05,7.344e-08,5.3361000000000004e-08,4.2848999999999995e-08,1.2544e-08,2.0976400000000002e-07,0.000231,0.000207,0.000112,0.000458,0.0454,0.00126,5.72e-05,0.0001,2.62e-10,0.0166,0.0364
2360,0.0003818,3.818e-05,7.324e-08,5.3361000000000004e-08,4.2436e-08,1.2321e-08,2.08849e-07,0.000231,0.000206,0.000111,0.000457,0.0454,0.00126,5.7e-05,0.0001,2.95e-10,0.0166,0.0364
2370,0.0003817,3.817e-05,7.303e-08,5.2900000000000004e-08,4.2436e-08,1.2321e-08,2.08849e-07,0.00023,0.000206,0.000111,0.000457,0.0453,0.00125,5.68e-05,0.0001,2.6e-10,0.0165,0.0364
2380,0.0003816,3.816e-05,7.283e-08,5.2900000000000004e-08,4.2436e-08,1.21e-08,2.0793600000000002e-07,0.00023,0.000206,0.00011,0.000456,0.0453,0.00125,5.66e-05,0.0001,2.53e-10,0.0165,0.0364
2390,0.0003815,3.815e-05,7.263e-08,5.2900000000000004e-08,4.2025e-08,1.1881e-08,2.07025e-07,0.00023,0.000205,0.000109,0.000455,0.0453,0.00125,5.64e-05,0.0001,2.3e-10,0.0165,0.0364
2400,0.0003814,3.814e-05,7.243e-08,5.2900000000000004e-08,4.2025e-08,1.1664e-08,2.07025e-07,0.00023,0.000205,0.000108,0.000455,0.0452,0.00124,5.63e-05,0.0001,2.72e-10,0.0164,0.0364
2410,0.0003813,3.813e-05,7.224e-08,5.2441000000000006e-08,4.2025e-08,1.1449e-08,2.06116e-07,0.000229,0.000205,0.000107,0.000454,0.0452,0.00124,5.61e-05,0.0001,2.39e-10,0.0164,0.0364
2420,0.0003812,3.812e-05,7.204e-08,5.2441000000000006e-08,4.1616e-08,1.1449e-08,2.05209e-07,0.000229,0.000204,0.000107,0.000453,0.0451,0.00124,5.59e-05,0.0001,2.44e-10,0.0164,0.0364
2430,0.0003811,3.811e-05,7.185e-08,5.2441000000000006e-08,4.1616e-08,1.1236e-08,2.05209e-07,0.000229,0.000204,0.000106,0.000453,0.0451,0.00124,5.57e-05,0.0001,2.71e-10,0.0163,0.0364
2440,0.000381,3.809e-05,7.166e-08,5.2441000000000006e-08,4.1616e-08,1.1025000000000001e-08,2.0430399999999997e-07,0.000229,0.000204,0.000105,0.000452,0.0451,0.00123,5.55e-05,0.0001,2.61e-10,0.0163,0.0364
2450,0.0003808,3.808e-05,7.147e-08,5.1984000000000004e-08,4.1209e-08,1.0815999999999999e-08,2.03401e-07,0.000228,0.000203,0.000104,0.000451,0.045,0.00123,5.54e-05,0.0001,2.42e-10,0.0163,0.0364
