Loaded Allen-Cahn reference from allen_cahn_python.mat
Allen-Cahn data: t (201,), x (513,), usol (201, 513)
Domain: x in [-1.0, 1.0], t in [0.0, 1.0]
PDE: u_t - 0.001 u_xx + 5 u^3 - 5 u = 0
Constraint dimension M_CON = 1300
Fixed damping lambda = 1.0e-04
Jitter: kind=gaussian, sigma_x=0.0e+00, sigma_t=0.0e+00
Constraint blocks: PDE=900, BCv=100, BCd=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |       BCv |       BCd |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2 |       tau
  7620 |  3.854e-04 |  3.855e-05 |  3.795e-08 |  1.78e-04 |  1.27e-04 |  4.46e-05 |  3.09e-04 |  3.51e-02 |  6.43e-04 |  2.25e-05 |  1.0e-04 |  1.83e-10 |  9.72e-03 |  3.64e-02
  7630 |  3.855e-04 |  3.855e-05 |  3.792e-08 |  1.78e-04 |  1.26e-04 |  4.45e-05 |  3.09e-04 |  3.51e-02 |  6.42e-04 |  2.25e-05 |  1.0e-04 |  1.85e-10 |  9.71e-03 |  3.64e-02
  7640 |  3.856e-04 |  3.856e-05 |  3.789e-08 |  1.78e-04 |  1.26e-04 |  4.45e-05 |  3.09e-04 |  3.50e-02 |  6.42e-04 |  2.25e-05 |  1.0e-04 |  1.69e-10 |  9.70e-03 |  3.64e-02
  7650 |  3.857e-04 |  3.857e-05 |  3.786e-08 |  1.77e-04 |  1.26e-04 |  4.45e-05 |  3.09e-04 |  3.50e-02 |  6.41e-04 |  2.25e-05 |  1.0e-04 |  1.82e-10 |  9.70e-03 |  3.64e-02
  7660 |  3.857e-04 |  3.857e-05 |  3.783e-08 |  1.77e-04 |  1.26e-04 |  4.45e-05 |  3.09e-04 |  3.50e-02 |  6.41e-04 |  2.24e-05 |  1.0e-04 |  2.06e-10 |  9.69e-03 |  3.64e-02
  7670 |  3.858e-04 |  3.858e-05 |  3.780e-08 |  1.77e-04 |  1.26e-04 |  4.44e-05 |  3.08e-04 |  3.50e-02 |  6.40e-04 |  2.24e-05 |  1.0e-04 |  1.84e-10 |  9.68e-03 |  3.64e-02
  7680 |  3.859e-04 |  3.859e-05 |  3.777e-08 |  1.77e-04 |  1.26e-04 |  4.44e-05 |  3.08e-04 |  3.50e-02 |  6.40e-04 |  2.24e-05 |  1.0e-04 |  2.03e-10 |  9.68e-03 |  3.64e-02
  7690 |  3.859e-04 |  3.859e-05 |  3.774e-08 |  1.77e-04 |  1.26e-04 |  4.44e-05 |  3.08e-04 |  3.50e-02 |  6.39e-04 |  2.23e-05 |  1.0e-04 |  2.16e-10 |  9.67e-03 |  3.64e-02
  7700 |  3.860e-04 |  3.860e-05 |  3.771e-08 |  1.77e-04 |  1.26e-04 |  4.44e-05 |  3.08e-04 |  3.49e-02 |  6.39e-04 |  2.23e-05 |  1.0e-04 |  1.44e-10 |  9.67e-03 |  3.64e-02
  7710 |  3.861e-04 |  3.861e-05 |  3.768e-08 |  1.77e-04 |  1.26e-04 |  4.43e-05 |  3.08e-04 |  3.49e-02 |  6.38e-04 |  2.23e-05 |  1.0e-04 |  2.28e-10 |  9.66e-03 |  3.64e-02
  7720 |  3.861e-04 |  3.861e-05 |  3.765e-08 |  1.77e-04 |  1.26e-04 |  4.43e-05 |  3.08e-04 |  3.49e-02 |  6.38e-04 |  2.23e-05 |  1.0e-04 |  1.64e-10 |  9.65e-03 |  3.64e-02
  7730 |  3.862e-04 |  3.862e-05 |  3.762e-08 |  1.77e-04 |  1.26e-04 |  4.43e-05 |  3.08e-04 |  3.49e-02 |  6.37e-04 |  2.22e-05 |  1.0e-04 |  2.06e-10 |  9.65e-03 |  3.64e-02
  7740 |  3.863e-04 |  3.863e-05 |  3.759e-08 |  1.77e-04 |  1.26e-04 |  4.43e-05 |  3.07e-04 |  3.49e-02 |  6.37e-04 |  2.22e-05 |  1.0e-04 |  2.33e-10 |  9.64e-03 |  3.64e-02
  7750 |  3.863e-04 |  3.864e-05 |  3.756e-08 |  1.77e-04 |  1.25e-04 |  4.42e-05 |  3.07e-04 |  3.49e-02 |  6.36e-04 |  2.22e-05 |  1.0e-04 |  1.79e-10 |  9.63e-03 |  3.64e-02
  7760 |  3.864e-04 |  3.864e-05 |  3.753e-08 |  1.77e-04 |  1.25e-04 |  4.42e-05 |  3.07e-04 |  3.49e-02 |  6.36e-04 |  2.22e-05 |  1.0e-04 |  2.46e-10 |  9.63e-03 |  3.64e-02
  7770 |  3.865e-04 |  3.865e-05 |  3.750e-08 |  1.77e-04 |  1.25e-04 |  4.42e-05 |  3.07e-04 |  3.48e-02 |  6.35e-04 |  2.21e-05 |  1.0e-04 |  1.86e-10 |  9.62e-03 |  3.64e-02
  7780 |  3.866e-04 |  3.866e-05 |  3.747e-08 |  1.77e-04 |  1.25e-04 |  4.42e-05 |  3.07e-04 |  3.48e-02 |  6.35e-04 |  2.21e-05 |  1.0e-04 |  2.34e-10 |  9.61e-03 |  3.64e-02
  7790 |  3.866e-04 |  3.866e-05 |  3.745e-08 |  1.77e-04 |  1.25e-04 |  4.42e-05 |  3.07e-04 |  3.48e-02 |  6.34e-04 |  2.21e-05 |  1.0e-04 |  2.03e-10 |  9.61e-03 |  3.64e-02
  7800 |  3.867e-04 |  3.867e-05 |  3.742e-08 |  1.77e-04 |  1.25e-04 |  4.41e-05 |  3.06e-04 |  3.48e-02 |  6.34e-04 |  2.21e-05 |  1.0e-04 |  1.65e-10 |  9.60e-03 |  3.64e-02
  7810 |  3.868e-04 |  3.868e-05 |  3.739e-08 |  1.77e-04 |  1.25e-04 |  4.41e-05 |  3.06e-04 |  3.48e-02 |  6.33e-04 |  2.20e-05 |  1.0e-04 |  1.84e-10 |  9.60e-03 |  3.64e-02
  7820 |  3.868e-04 |  3.868e-05 |  3.736e-08 |  1.77e-04 |  1.25e-04 |  4.41e-05 |  3.06e-04 |  3.48e-02 |  6.33e-04 |  2.20e-05 |  1.0e-04 |  1.69e-10 |  9.59e-03 |  3.64e-02
  7830 |  3.869e-04 |  3.869e-05 |  3.733e-08 |  1.77e-04 |  1.25e-04 |  4.41e-05 |  3.06e-04 |  3.47e-02 |  6.33e-04 |  2.20e-05 |  1.0e-04 |  1.43e-10 |  9.58e-03 |  3.64e-02
  7840 |  3.870e-04 |  3.870e-05 |  3.730e-08 |  1.77e-04 |  1.25e-04 |  4.40e-05 |  3.06e-04 |  3.47e-02 |  6.32e-04 |  2.20e-05 |  1.0e-04 |  1.73e-10 |  9.58e-03 |  3.64e-02
  7850 |  3.870e-04 |  3.871e-05 |  3.727e-08 |  1.76e-04 |  1.25e-04 |  4.40e-05 |  3.06e-04 |  3.47e-02 |  6.32e-04 |  2.19e-05 |  1.0e-04 |  1.92e-10 |  9.57e-03 |  3.64e-02
  7860 |  3.871e-04 |  3.871e-05 |  3.724e-08 |  1.76e-04 |  1.24e-04 |  4.40e-05 |  3.05e-04 |  3.47e-02 |  6.31e-04 |  2.19e-05 |  1.0e-04 |  2.11e-10 |  9.56e-03 |  3.64e-02
  7870 |  3.872e-04 |  3.872e-05 |  3.722e-08 |  1.76e-04 |  1.24e-04 |  4.40e-05 |  3.05e-04 |  3.47e-02 |  6.31e-04 |  2.19e-05 |  1.0e-04 |  2.11e-10 |  9.56e-03 |  3.64e-02
  7880 |  3.873e-04 |  3.873e-05 |  3.719e-08 |  1.76e-04 |  1.24e-04 |  4.39e-05 |  3.05e-04 |  3.47e-02 |  6.30e-04 |  2.18e-05 |  1.0e-04 |  2.23e-10 |  9.55e-03 |  3.64e-02
  7890 |  3.873e-04 |  3.873e-05 |  3.716e-08 |  1.76e-04 |  1.24e-04 |  4.39e-05 |  3.05e-04 |  3.47e-02 |  6.30e-04 |  2.18e-05 |  1.0e-04 |  1.86e-10 |  9.55e-03 |  3.64e-02
  7900 |  3.874e-04 |  3.874e-05 |  3.713e-08 |  1.76e-04 |  1.24e-04 |  4.39e-05 |  3.05e-04 |  3.46e-02 |  6.29e-04 |  2.18e-05 |  1.0e-04 |  1.76e-10 |  9.54e-03 |  3.64e-02
  7910 |  3.875e-04 |  3.875e-05 |  3.710e-08 |  1.76e-04 |  1.24e-04 |  4.39e-05 |  3.05e-04 |  3.46e-02 |  6.29e-04 |  2.18e-05 |  1.0e-04 |  2.05e-10 |  9.53e-03 |  3.64e-02
  7920 |  3.875e-04 |  3.875e-05 |  3.707e-08 |  1.76e-04 |  1.24e-04 |  4.39e-05 |  3.05e-04 |  3.46e-02 |  6.28e-04 |  2.17e-05 |  1.0e-04 |  1.96e-10 |  9.53e-03 |  3.64e-02
  7930 |  3.876e-04 |  3.876e-05 |  3.705e-08 |  1.76e-04 |  1.24e-04 |  4.38e-05 |  3.04e-04 |  3.46e-02 |  6.28e-04 |  2.17e-05 |  1.0e-04 |  2.34e-10 |  9.52e-03 |  3.64e-02
  7940 |  3.877e-04 |  3.877e-05 |  3.702e-08 |  1.76e-04 |  1.24e-04 |  4.38e-05 |  3.04e-04 |  3.46e-02 |  6.27e-04 |  2.17e-05 |  1.0e-04 |  1.94e-10 |  9.52e-03 |  3.64e-02
  7950 |  3.878e-04 |  3.878e-05 |  3.699e-08 |  1.76e-04 |  1.24e-04 |  4.38e-05 |  3.04e-04 |  3.46e-02 |  6.27e-04 |  2.17e-05 |  1.0e-04 |  1.96e-10 |  9.51e-03 |  3.64e-02
  7960 |  3.878e-04 |  3.878e-05 |  3.696e-08 |  1.76e-04 |  1.24e-04 |  4.38e-05 |  3.04e-04 |  3.46e-02 |  6.26e-04 |  2.16e-05 |  1.0e-04 |  1.67e-10 |  9.50e-03 |  3.64e-02
  7970 |  3.879e-04 |  3.879e-05 |  3.693e-08 |  1.76e-04 |  1.24e-04 |  4.37e-05 |  3.04e-04 |  3.45e-02 |  6.26e-04 |  2.16e-05 |  1.0e-04 |  1.82e-10 |  9.50e-03 |  3.64e-02
  7980 |  3.880e-04 |  3.880e-05 |  3.691e-08 |  1.76e-04 |  1.24e-04 |  4.37e-05 |  3.04e-04 |  3.45e-02 |  6.26e-04 |  2.16e-05 |  1.0e-04 |  1.96e-10 |  9.49e-03 |  3.64e-02
  7990 |  3.880e-04 |  3.880e-05 |  3.688e-08 |  1.76e-04 |  1.23e-04 |  4.37e-05 |  3.03e-04 |  3.45e-02 |  6.25e-04 |  2.16e-05 |  1.0e-04 |  1.65e-10 |  9.49e-03 |  3.64e-02
  8000 |  3.881e-04 |  3.881e-05 |  3.685e-08 |  1.76e-04 |  1.23e-04 |  4.37e-05 |  3.03e-04 |  3.45e-02 |  6.25e-04 |  2.15e-05 |  1.0e-04 |  1.76e-10 |  9.48e-03 |  3.64e-02
  8010 |  3.882e-04 |  3.882e-05 |  3.682e-08 |  1.76e-04 |  1.23e-04 |  4.36e-05 |  3.03e-04 |  3.45e-02 |  6.24e-04 |  2.15e-05 |  1.0e-04 |  1.72e-10 |  9.47e-03 |  3.64e-02
  8020 |  3.883e-04 |  3.883e-05 |  3.680e-08 |  1.76e-04 |  1.23e-04 |  4.36e-05 |  3.03e-04 |  3.45e-02 |  6.24e-04 |  2.15e-05 |  1.0e-04 |  2.00e-10 |  9.47e-03 |  3.64e-02
  8030 |  3.883e-04 |  3.883e-05 |  3.677e-08 |  1.76e-04 |  1.23e-04 |  4.36e-05 |  3.03e-04 |  3.44e-02 |  6.23e-04 |  2.15e-05 |  1.0e-04 |  1.64e-10 |  9.46e-03 |  3.64e-02
  8040 |  3.884e-04 |  3.884e-05 |  3.674e-08 |  1.76e-04 |  1.23e-04 |  4.36e-05 |  3.03e-04 |  3.44e-02 |  6.23e-04 |  2.14e-05 |  1.0e-04 |  1.73e-10 |  9.46e-03 |  3.64e-02
  8050 |  3.885e-04 |  3.885e-05 |  3.671e-08 |  1.75e-04 |  1.23e-04 |  4.36e-05 |  3.03e-04 |  3.44e-02 |  6.22e-04 |  2.14e-05 |  1.0e-04 |  1.67e-10 |  9.45e-03 |  3.64e-02
  8060 |  3.885e-04 |  3.886e-05 |  3.669e-08 |  1.75e-04 |  1.23e-04 |  4.35e-05 |  3.02e-04 |  3.44e-02 |  6.22e-04 |  2.14e-05 |  1.0e-04 |  1.79e-10 |  9.44e-03 |  3.64e-02
  8070 |  3.886e-04 |  3.886e-05 |  3.666e-08 |  1.75e-04 |  1.23e-04 |  4.35e-05 |  3.02e-04 |  3.44e-02 |  6.21e-04 |  2.14e-05 |  1.0e-04 |  1.41e-10 |  9.44e-03 |  3.64e-02
  8080 |  3.887e-04 |  3.887e-05 |  3.663e-08 |  1.75e-04 |  1.23e-04 |  4.35e-05 |  3.02e-04 |  3.44e-02 |  6.21e-04 |  2.13e-05 |  1.0e-04 |  1.57e-10 |  9.43e-03 |  3.64e-02
  8090 |  3.888e-04 |  3.888e-05 |  3.660e-08 |  1.75e-04 |  1.23e-04 |  4.35e-05 |  3.02e-04 |  3.44e-02 |  6.21e-04 |  2.13e-05 |  1.0e-04 |  1.74e-10 |  9.43e-03 |  3.64e-02
  8100 |  3.888e-04 |  3.888e-05 |  3.658e-08 |  1.75e-04 |  1.23e-04 |  4.34e-05 |  3.02e-04 |  3.43e-02 |  6.20e-04 |  2.13e-05 |  1.0e-04 |  1.50e-10 |  9.42e-03 |  3.64e-02
  8110 |  3.889e-04 |  3.889e-05 |  3.655e-08 |  1.75e-04 |  1.22e-04 |  4.34e-05 |  3.02e-04 |  3.43e-02 |  6.20e-04 |  2.13e-05 |  1.0e-04 |  1.76e-10 |  9.41e-03 |  3.64e-02
  8120 |  3.890e-04 |  3.890e-05 |  3.652e-08 |  1.75e-04 |  1.22e-04 |  4.34e-05 |  3.02e-04 |  3.43e-02 |  6.19e-04 |  2.12e-05 |  1.0e-04 |  1.80e-10 |  9.41e-03 |  3.64e-02
  8130 |  3.891e-04 |  3.891e-05 |  3.649e-08 |  1.75e-04 |  1.22e-04 |  4.34e-05 |  3.01e-04 |  3.43e-02 |  6.19e-04 |  2.12e-05 |  1.0e-04 |  1.68e-10 |  9.40e-03 |  3.64e-02
  8140 |  3.891e-04 |  3.891e-05 |  3.647e-08 |  1.75e-04 |  1.22e-04 |  4.34e-05 |  3.01e-04 |  3.43e-02 |  6.18e-04 |  2.12e-05 |  1.0e-04 |  1.65e-10 |  9.40e-03 |  3.64e-02
  8150 |  3.892e-04 |  3.892e-05 |  3.644e-08 |  1.75e-04 |  1.22e-04 |  4.33e-05 |  3.01e-04 |  3.43e-02 |  6.18e-04 |  2.12e-05 |  1.0e-04 |  2.09e-10 |  9.39e-03 |  3.64e-02
  8160 |  3.893e-04 |  3.893e-05 |  3.641e-08 |  1.75e-04 |  1.22e-04 |  4.33e-05 |  3.01e-04 |  3.42e-02 |  6.17e-04 |  2.11e-05 |  1.0e-04 |  1.75e-10 |  9.38e-03 |  3.64e-02
  8170 |  3.893e-04 |  3.894e-05 |  3.639e-08 |  1.75e-04 |  1.22e-04 |  4.33e-05 |  3.01e-04 |  3.42e-02 |  6.17e-04 |  2.11e-05 |  1.0e-04 |  1.63e-10 |  9.38e-03 |  3.64e-02
  8180 |  3.894e-04 |  3.894e-05 |  3.636e-08 |  1.75e-04 |  1.22e-04 |  4.33e-05 |  3.01e-04 |  3.42e-02 |  6.17e-04 |  2.11e-05 |  1.0e-04 |  1.88e-10 |  9.37e-03 |  3.64e-02
  8190 |  3.895e-04 |  3.895e-05 |  3.633e-08 |  1.75e-04 |  1.22e-04 |  4.32e-05 |  3.01e-04 |  3.42e-02 |  6.16e-04 |  2.11e-05 |  1.0e-04 |  1.44e-10 |  9.37e-03 |  3.64e-02
  8200 |  3.896e-04 |  3.896e-05 |  3.631e-08 |  1.75e-04 |  1.22e-04 |  4.32e-05 |  3.00e-04 |  3.42e-02 |  6.16e-04 |  2.10e-05 |  1.0e-04 |  1.82e-10 |  9.36e-03 |  3.64e-02
  8210 |  3.896e-04 |  3.896e-05 |  3.628e-08 |  1.75e-04 |  1.22e-04 |  4.32e-05 |  3.00e-04 |  3.42e-02 |  6.15e-04 |  2.10e-05 |  1.0e-04 |  2.07e-10 |  9.36e-03 |  3.64e-02
  8220 |  3.897e-04 |  3.897e-05 |  3.625e-08 |  1.75e-04 |  1.22e-04 |  4.32e-05 |  3.00e-04 |  3.42e-02 |  6.15e-04 |  2.10e-05 |  1.0e-04 |  1.83e-10 |  9.35e-03 |  3.64e-02
  8230 |  3.898e-04 |  3.898e-05 |  3.623e-08 |  1.75e-04 |  1.21e-04 |  4.32e-05 |  3.00e-04 |  3.41e-02 |  6.14e-04 |  2.10e-05 |  1.0e-04 |  2.13e-10 |  9.34e-03 |  3.64e-02
  8240 |  3.899e-04 |  3.899e-05 |  3.620e-08 |  1.75e-04 |  1.21e-04 |  4.31e-05 |  3.00e-04 |  3.41e-02 |  6.14e-04 |  2.10e-05 |  1.0e-04 |  1.74e-10 |  9.34e-03 |  3.64e-02
  8250 |  3.899e-04 |  3.899e-05 |  3.617e-08 |  1.75e-04 |  1.21e-04 |  4.31e-05 |  3.00e-04 |  3.41e-02 |  6.13e-04 |  2.09e-05 |  1.0e-04 |  1.69e-10 |  9.33e-03 |  3.64e-02
  8260 |  3.900e-04 |  3.900e-05 |  3.615e-08 |  1.74e-04 |  1.21e-04 |  4.31e-05 |  2.99e-04 |  3.41e-02 |  6.13e-04 |  2.09e-05 |  1.0e-04 |  2.01e-10 |  9.33e-03 |  3.64e-02
  8270 |  3.901e-04 |  3.901e-05 |  3.612e-08 |  1.74e-04 |  1.21e-04 |  4.31e-05 |  2.99e-04 |  3.41e-02 |  6.13e-04 |  2.09e-05 |  1.0e-04 |  1.76e-10 |  9.32e-03 |  3.64e-02
  8280 |  3.902e-04 |  3.902e-05 |  3.609e-08 |  1.74e-04 |  1.21e-04 |  4.30e-05 |  2.99e-04 |  3.41e-02 |  6.12e-04 |  2.09e-05 |  1.0e-04 |  2.07e-10 |  9.31e-03 |  3.64e-02
  8290 |  3.902e-04 |  3.902e-05 |  3.607e-08 |  1.74e-04 |  1.21e-04 |  4.30e-05 |  2.99e-04 |  3.41e-02 |  6.12e-04 |  2.08e-05 |  1.0e-04 |  2.02e-10 |  9.31e-03 |  3.64e-02
  8300 |  3.903e-04 |  3.903e-05 |  3.604e-08 |  1.74e-04 |  1.21e-04 |  4.30e-05 |  2.99e-04 |  3.40e-02 |  6.11e-04 |  2.08e-05 |  1.0e-04 |  1.91e-10 |  9.30e-03 |  3.64e-02
  8310 |  3.904e-04 |  3.904e-05 |  3.602e-08 |  1.74e-04 |  1.21e-04 |  4.30e-05 |  2.99e-04 |  3.40e-02 |  6.11e-04 |  2.08e-05 |  1.0e-04 |  1.55e-10 |  9.30e-03 |  3.64e-02
  8320 |  3.904e-04 |  3.905e-05 |  3.599e-08 |  1.74e-04 |  1.21e-04 |  4.30e-05 |  2.99e-04 |  3.40e-02 |  6.10e-04 |  2.08e-05 |  1.0e-04 |  1.74e-10 |  9.29e-03 |  3.64e-02
  8330 |  3.905e-04 |  3.905e-05 |  3.596e-08 |  1.74e-04 |  1.21e-04 |  4.29e-05 |  2.98e-04 |  3.40e-02 |  6.10e-04 |  2.07e-05 |  1.0e-04 |  1.82e-10 |  9.29e-03 |  3.64e-02
  8340 |  3.906e-04 |  3.906e-05 |  3.594e-08 |  1.74e-04 |  1.21e-04 |  4.29e-05 |  2.98e-04 |  3.40e-02 |  6.10e-04 |  2.07e-05 |  1.0e-04 |  2.01e-10 |  9.28e-03 |  3.64e-02
  8350 |  3.907e-04 |  3.907e-05 |  3.591e-08 |  1.74e-04 |  1.21e-04 |  4.29e-05 |  2.98e-04 |  3.40e-02 |  6.09e-04 |  2.07e-05 |  1.0e-04 |  1.62e-10 |  9.28e-03 |  3.64e-02
  8360 |  3.907e-04 |  3.908e-05 |  3.589e-08 |  1.74e-04 |  1.20e-04 |  4.29e-05 |  2.98e-04 |  3.40e-02 |  6.09e-04 |  2.07e-05 |  1.0e-04 |  1.74e-10 |  9.27e-03 |  3.64e-02
  8370 |  3.908e-04 |  3.908e-05 |  3.586e-08 |  1.74e-04 |  1.20e-04 |  4.28e-05 |  2.98e-04 |  3.39e-02 |  6.08e-04 |  2.06e-05 |  1.0e-04 |  1.72e-10 |  9.26e-03 |  3.64e-02
  8380 |  3.909e-04 |  3.909e-05 |  3.583e-08 |  1.74e-04 |  1.20e-04 |  4.28e-05 |  2.98e-04 |  3.39e-02 |  6.08e-04 |  2.06e-05 |  1.0e-04 |  1.88e-10 |  9.26e-03 |  3.64e-02
  8390 |  3.910e-04 |  3.910e-05 |  3.581e-08 |  1.74e-04 |  1.20e-04 |  4.28e-05 |  2.98e-04 |  3.39e-02 |  6.07e-04 |  2.06e-05 |  1.0e-04 |  1.81e-10 |  9.25e-03 |  3.64e-02
  8400 |  3.910e-04 |  3.910e-05 |  3.578e-08 |  1.74e-04 |  1.20e-04 |  4.28e-05 |  2.97e-04 |  3.39e-02 |  6.07e-04 |  2.06e-05 |  1.0e-04 |  1.99e-10 |  9.25e-03 |  3.64e-02
  8410 |  3.911e-04 |  3.911e-05 |  3.576e-08 |  1.74e-04 |  1.20e-04 |  4.28e-05 |  2.97e-04 |  3.39e-02 |  6.07e-04 |  2.06e-05 |  1.0e-04 |  1.51e-10 |  9.24e-03 |  3.64e-02
  8420 |  3.912e-04 |  3.912e-05 |  3.573e-08 |  1.74e-04 |  1.20e-04 |  4.27e-05 |  2.97e-04 |  3.39e-02 |  6.06e-04 |  2.05e-05 |  1.0e-04 |  1.82e-10 |  9.24e-03 |  3.64e-02
  8430 |  3.913e-04 |  3.913e-05 |  3.571e-08 |  1.74e-04 |  1.20e-04 |  4.27e-05 |  2.97e-04 |  3.38e-02 |  6.06e-04 |  2.05e-05 |  1.0e-04 |  1.58e-10 |  9.23e-03 |  3.64e-02
  8440 |  3.913e-04 |  3.913e-05 |  3.568e-08 |  1.74e-04 |  1.20e-04 |  4.27e-05 |  2.97e-04 |  3.38e-02 |  6.05e-04 |  2.05e-05 |  1.0e-04 |  1.83e-10 |  9.22e-03 |  3.64e-02
  8450 |  3.914e-04 |  3.914e-05 |  3.565e-08 |  1.74e-04 |  1.20e-04 |  4.27e-05 |  2.97e-04 |  3.38e-02 |  6.05e-04 |  2.05e-05 |  1.0e-04 |  2.01e-10 |  9.22e-03 |  3.64e-02
  8460 |  3.915e-04 |  3.915e-05 |  3.563e-08 |  1.74e-04 |  1.20e-04 |  4.27e-05 |  2.97e-04 |  3.38e-02 |  6.05e-04 |  2.04e-05 |  1.0e-04 |  2.02e-10 |  9.21e-03 |  3.64e-02
  8470 |  3.916e-04 |  3.916e-05 |  3.560e-08 |  1.74e-04 |  1.20e-04 |  4.26e-05 |  2.96e-04 |  3.38e-02 |  6.04e-04 |  2.04e-05 |  1.0e-04 |  2.07e-10 |  9.21e-03 |  3.64e-02
  8480 |  3.916e-04 |  3.916e-05 |  3.558e-08 |  1.73e-04 |  1.20e-04 |  4.26e-05 |  2.96e-04 |  3.38e-02 |  6.04e-04 |  2.04e-05 |  1.0e-04 |  1.66e-10 |  9.20e-03 |  3.64e-02
  8490 |  3.917e-04 |  3.917e-05 |  3.555e-08 |  1.73e-04 |  1.19e-04 |  4.26e-05 |  2.96e-04 |  3.38e-02 |  6.03e-04 |  2.04e-05 |  1.0e-04 |  1.97e-10 |  9.20e-03 |  3.64e-02
  8500 |  3.918e-04 |  3.918e-05 |  3.553e-08 |  1.73e-04 |  1.19e-04 |  4.26e-05 |  2.96e-04 |  3.37e-02 |  6.03e-04 |  2.03e-05 |  1.0e-04 |  1.89e-10 |  9.19e-03 |  3.64e-02
  8510 |  3.919e-04 |  3.919e-05 |  3.550e-08 |  1.73e-04 |  1.19e-04 |  4.25e-05 |  2.96e-04 |  3.37e-02 |  6.02e-04 |  2.03e-05 |  1.0e-04 |  2.15e-10 |  9.19e-03 |  3.64e-02
  8520 |  3.919e-04 |  3.919e-05 |  3.548e-08 |  1.73e-04 |  1.19e-04 |  4.25e-05 |  2.96e-04 |  3.37e-02 |  6.02e-04 |  2.03e-05 |  1.0e-04 |  1.82e-10 |  9.18e-03 |  3.64e-02
  8530 |  3.920e-04 |  3.920e-05 |  3.545e-08 |  1.73e-04 |  1.19e-04 |  4.25e-05 |  2.96e-04 |  3.37e-02 |  6.02e-04 |  2.03e-05 |  1.0e-04 |  2.31e-10 |  9.18e-03 |  3.64e-02
  8540 |  3.921e-04 |  3.921e-05 |  3.543e-08 |  1.73e-04 |  1.19e-04 |  4.25e-05 |  2.95e-04 |  3.37e-02 |  6.01e-04 |  2.03e-05 |  1.0e-04 |  2.21e-10 |  9.17e-03 |  3.64e-02
  8550 |  3.922e-04 |  3.922e-05 |  3.540e-08 |  1.73e-04 |  1.19e-04 |  4.25e-05 |  2.95e-04 |  3.37e-02 |  6.01e-04 |  2.02e-05 |  1.0e-04 |  2.12e-10 |  9.16e-03 |  3.64e-02
  8560 |  3.922e-04 |  3.922e-05 |  3.538e-08 |  1.73e-04 |  1.19e-04 |  4.24e-05 |  2.95e-04 |  3.37e-02 |  6.00e-04 |  2.02e-05 |  1.0e-04 |  1.76e-10 |  9.16e-03 |  3.64e-02
  8570 |  3.923e-04 |  3.923e-05 |  3.535e-08 |  1.73e-04 |  1.19e-04 |  4.24e-05 |  2.95e-04 |  3.36e-02 |  6.00e-04 |  2.02e-05 |  1.0e-04 |  1.77e-10 |  9.15e-03 |  3.64e-02
  8580 |  3.924e-04 |  3.924e-05 |  3.533e-08 |  1.73e-04 |  1.19e-04 |  4.24e-05 |  2.95e-04 |  3.36e-02 |  6.00e-04 |  2.02e-05 |  1.0e-04 |  2.09e-10 |  9.15e-03 |  3.64e-02
  8590 |  3.925e-04 |  3.925e-05 |  3.530e-08 |  1.73e-04 |  1.19e-04 |  4.24e-05 |  2.95e-04 |  3.36e-02 |  5.99e-04 |  2.01e-05 |  1.0e-04 |  2.12e-10 |  9.14e-03 |  3.64e-02
  8600 |  3.925e-04 |  3.926e-05 |  3.528e-08 |  1.73e-04 |  1.19e-04 |  4.24e-05 |  2.95e-04 |  3.36e-02 |  5.99e-04 |  2.01e-05 |  1.0e-04 |  1.69e-10 |  9.14e-03 |  3.64e-02
  8610 |  3.926e-04 |  3.926e-05 |  3.525e-08 |  1.73e-04 |  1.19e-04 |  4.23e-05 |  2.94e-04 |  3.36e-02 |  5.98e-04 |  2.01e-05 |  1.0e-04 |  1.69e-10 |  9.13e-03 |  3.64e-02
  8620 |  3.927e-04 |  3.927e-05 |  3.523e-08 |  1.73e-04 |  1.19e-04 |  4.23e-05 |  2.94e-04 |  3.36e-02 |  5.98e-04 |  2.01e-05 |  1.0e-04 |  1.91e-10 |  9.13e-03 |  3.64e-02
  8630 |  3.928e-04 |  3.928e-05 |  3.520e-08 |  1.73e-04 |  1.18e-04 |  4.23e-05 |  2.94e-04 |  3.36e-02 |  5.97e-04 |  2.01e-05 |  1.0e-04 |  1.94e-10 |  9.12e-03 |  3.64e-02
  8640 |  3.928e-04 |  3.929e-05 |  3.518e-08 |  1.73e-04 |  1.18e-04 |  4.23e-05 |  2.94e-04 |  3.35e-02 |  5.97e-04 |  2.00e-05 |  1.0e-04 |  1.84e-10 |  9.12e-03 |  3.64e-02
  8650 |  3.929e-04 |  3.929e-05 |  3.515e-08 |  1.73e-04 |  1.18e-04 |  4.23e-05 |  2.94e-04 |  3.35e-02 |  5.97e-04 |  2.00e-05 |  1.0e-04 |  1.76e-10 |  9.11e-03 |  3.64e-02
  8660 |  3.930e-04 |  3.930e-05 |  3.513e-08 |  1.73e-04 |  1.18e-04 |  4.22e-05 |  2.94e-04 |  3.35e-02 |  5.96e-04 |  2.00e-05 |  1.0e-04 |  1.56e-10 |  9.10e-03 |  3.64e-02
